;Category;Image_link;Discount_icon_text;Item_name;Item_discount_time;Discount_shop_size;Item_price_euro;Item_price_cents;Item_price_before;Discount_facilitator
36;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65a5487577d14.png;-40%;Pjaustytiems SAMSONO rūkytiems ir vytintiems mėsos gaminiams;Iki 01.22;2;;;;
37;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65a54875bb7d2.png;-40%;Šaltai rūkyta KREKENAVOS SKILANDINĖ dešra, a. r., 350 g;Iki 01.22;0;3;59;5,99;
38;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65a54875a7dd9.png;2 vnt. už;Vytinta ispaniška dešra FUET su pelėsiu WELL DONE, a. r., 2 pak. x 150 g;Iki 01.22;0;3;09;;
39;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65a548758fb03.png;-30%;ARVI KALAKUTŲ mėsos gaminiams;Iki 01.22;0;;;;
40;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65a548770ba15.png;-27%;Ant kraiko laikomų vištų kiaušiniai WELL DONE, rudi, 1 dėž. (10 vnt.);Iki 01.22;0;1;59;2,19;
41;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65a54877903b2.png;-41%;Pusriebė ŽEMAITIJOS varškė, 9 % rieb., 1 kg;Iki 01.22;0;3;69;6,29;
42;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65a11bb25571b.png;2 vnt. už;SU PROGRAMĖLE! Kreminis sūris CASTELLO, 24% rieb. s. m., 2 x 125 g, 2 rūšių;Iki 01.22;0;3;99;;Tik Su Programele
43;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65a5488b6833d.png;2 vnt. už;Varškė GRAIKIŠKA AMFORA, 6 rūšių, 0,8 % rieb., 2 pak. x 200 g;Iki 01.22;0;2;39;;
44;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65a5488bb3815.png;-33%;Glaistytas varškės sūrelis POLS, 3 rūšių, 20–22 % rieb., 45 g;Iki 01.22;0;0;39;0,59;
45;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65a548776397f.png;-42%;ROKIŠKIO sviestas, 82 % rieb., 200 g;Iki 01.22;0;1;49;2,59;
46;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65a54877387db.png;;Natūralus DVARO pienas, 3,5 % rieb., 1 l;Iki 01.22;0;1;45;;AČIŪ
47;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65a54876eae92.png;-35%;UAT pienas WELL DONE, 2,5 % rieb., 1 l;Iki 01.22;0;0;89;1,39;
48;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65a54877f340f.png;;ROKIŠKIO NAMINIS kefyras, 2,5 % rieb., 900 g;Iki 01.22;0;1;29;;AČIŪ
49;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65a5487845ab1.png;-26%;Natūrali ŽEMAITIJOS grietinė, 30 % rieb., 400 g;Iki 01.22;0;1;99;2,69;
50;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65a54877dc8e4.png;;DVARO grietinėlė, 35 % rieb., 450 ml;Iki 01.22;0;3;99;;AČIŪ
51;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65a5487816a80.png;-26%;Pusriebė varškė WELL DONE, 9 % rieb., 275 g;Iki 01.22;0;1;09;1,49;
52;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65a548782e778.png;;Lietuviškas DVARO varškės sūris, 22 % rieb., 1 kg;Iki 01.22;2;14;99;;AČIŪ
53;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65a5487c67076.png;-25%;Maskarponės sūris GALBANI, 80 % rieb. s. m., 500 g;Iki 01.22;2;4;19;5,59;
54;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65a5487c82007.png;2 vnt. už;VILKYŠKIŲ varškės užtepėlė, 3 rūšių, 18 % rieb., 2 pak. x 150 g;Iki 01.22;0;1;99;;
55;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65a5487c4cee6.png;;Margarinas DELMA su druska, 39 % rieb., 450 g;Iki 01.22;0;1;99;;AČIŪ
56;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65a5487c9d210.png;-33%;KARALIŠKAS DAUMANTŲ majonezas, 60 % rieb., 620 g;Iki 01.22;0;2;99;4,49;
57;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65a5487c31126.png;-26%;Majonezas VILNIUS, 35 % rieb., 475 ml;Iki 01.22;0;1;99;2,69;
58;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65a5487d735e2.png;;Kietasis ROKIŠKIO sūris GRAND, 37 % rieb. s. m., brandintas 12 mėn., 180 g;Iki 01.22;0;2;69;;AČIŪ
59;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65a5487d909e1.png;-21%;Fermentinis ROKIŠKIO NAMINIS sūris, 45 % rieb. s. m., 240 g;Iki 01.22;0;2;19;2,79;
60;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65a5487d213b6.png;-20%;"Pjaustytas GERMANTO sūris GOUDA; TILSIT, 2 rūšių, 45 % rieb. s. m., 150 g";Iki 01.22;0;1;59;1,99;
61;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65a5487cc2ab4.png;-23%;Lydytas rūkytas RAMBYNO sūrio užkandis, 3 rūšių, 45 % rieb. s. m., 75 g;Iki 01.22;0;0;99;1,29;
62;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65a5487d05b58.png;;Tarkuotas sūris DŽIUGAS MIX, 3 rūšių, 40–43 % rieb., 200 g;Iki 01.22;0;2;49;;AČIŪ
63;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65a5487d3f244.png;;VILKYŠKIŲ jogurtas, 3 rūšių, 3,6 % rieb., 350 g;Iki 01.22;0;1;09;;AČIŪ
64;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65a5487cdd02f.png;;Jogurtas GRAIKIŠKA AMFORA, 3 rūšių, 2,4 % rieb., 500 g;Iki 01.22;0;1;89;;AČIŪ
65;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65a5487d59322.png;-26%;Jogurtas MULLER MIX, 3 rūšių, 4,3–5,1 % rieb., 130 g;Iki 01.22;0;0;65;0,89;
66;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65a5487f07e4c.png;-33%;Jogurtas ACTIVIA, 2 rūšių, 2,6 % rieb., 1 pak. (4 x 120 g);Iki 01.22;0;1;99;2,99;
67;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65a5487ee0e19.png;2 vnt. už;Varškės sūrelis RYTAS, 4 rūšių, 8 % rieb., 2 pak. x 100 g;Iki 01.22;0;1;69;;
68;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65a548737b711.png;;Varškės sūrelis PROTEIN, 3 rūšių, 12,5–14 % rieb., 40 g;Iki 01.22;0;0;49;;AČIŪ
69;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65a54873e9b9c.png;;Avinžirnių humusas GOURMET GREEN, 150 g;Iki 01.22;0;1;49;;AČIŪ
70;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65a5488cb268b.png;-28%;Atšildytos skrostos argentininės jūrinės lydekos, 1 kg;Iki 01.22;2;3;99;5,59;
71;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65a5488bd79be.png;-35%;Šviežia upėtakių filė, 1 kg;Iki 01.22;0;10;99;16,99;
72;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65a5488cdd5f2.png;-27%;Šviežia afrikinių šamų plėšikų filė su oda, 320 g;Iki 01.22;0;3;99;5,49;
73;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65a5488c09dd2.png;-42%;Atšildytos virtos baltakojės blyškiosios krevetės, 1 kg;Iki 01.22;2;9;99;17,49;
74;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65a5488d6ceb5.png;-24%;Atšildyta paprastųjų didžiųjų skraidkalmarių filė, 1 kg;Iki 01.22;2;8;29;10,99;
75;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65a5488c2ffa6.png;-20%;SKANDINAVIŠKA silkių filė EDEGA, 500 g;Iki 01.22;0;2;79;3,49;
76;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65a5488724322.png;-20%;PAMARIO GARDŽIOJI silkių filė aliejuje, 300 g;Iki 01.22;0;1;89;2,39;
77;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65a54887018f3.png;-28%;Marinuoti silkių filė gabaliukai WELL DONE, 2 rūšių, 300 g;Iki 01.22;0;1;99;2,79;
78;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65a54887d794c.png;-36%;Silkių filė ZIGMAS MATES, 2 rūšių, 190–240 g;Iki 01.22;0;1;59;2,49;
79;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65a5488749724.png;-36%;Atlantinių lašišų filė WELL DONE su oda, 2 rūšių, 170 g;Iki 01.22;0;3;49;5,49;
80;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65a54886d031f.png;-31%;Atšaldytos krabų skonio surimio lazdelės PORT LITE, 150 g;Iki 01.22;0;0;99;1,45;
81;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65a54886aa925.png;-17%;Karštai rūkyti atlantinių lašišų nugarkauliai OCEAN, 1 kg;Iki 01.22;0;3;39;4,09;
82;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65a54887b4fa6.png;2 vnt. už;Šprotai aliejuje FISH PORT, 2 pak. x 240 g;Iki 01.22;0;2;59;;
83;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65a5488807e4e.png;-51%;Tunai JOHN WEST savo sultyse, 160 g;Iki 01.22;2;1;59;3,29;
84;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/65a54871b357d.png;;Aštrūs rytietiški makaronai su kepta vištiena, fasuoti, 300 g;Iki 01.22;0;2;65;;AČIŪ
85;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/65a548717602f.png;-15%;SUŠIAMS;Iki 01.22;0;;;;
86;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/65a54871e6d42.png;;Kiniškas vištienos troškinys VYŠNAITĖ, fasuotas, 340 g;Iki 01.22;0;2;95;;AČIŪ
87;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/65a5487229cc0.png;-10%;Azijietiški makaronai WOK su daržovėmis, fasuoti, 300 g;Iki 01.22;2;2;65;2,95;
88;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/65a5487287181.png;-15%;Aštrios vištienos salotos su šparaginėmis pupelėmis, fasuotos, 300 g;Iki 01.22;2;2;25;2,65;
89;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/65a54872661ce.png;-12%;Pupelių ir duonos salotos su obuoliais, fasuotos, 300 g;Iki 01.22;0;1;45;1,65;
90;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/65a5487299c27.png;;Aštrūs azijietiški makaronai UDON su vištiena, fasuoti, 300 g;Iki 01.22;2;2;65;;AČIŪ
91;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/65a54872bcf3c.png;-10%;Keptos ŽARIJOS viščiukų broilerių blauzdelės be antibiotikų, 1 kg;Iki 01.22;2;6;65;7,45;
92;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/65a54872e120e.png;-16%;Šavarma su vištiena ir ryžiais, fasuota, 370 g;Iki 01.22;2;2;45;2,95;
93;Konditerija;https://offers.maxima.lt/media/MarketingOffer/65a548912c1b4.png;2 vnt. už;Kruasanas su karameliniu įdaru, 2 vnt. x 75 g;Iki 01.22;0;0;99;;
94;Konditerija;https://offers.maxima.lt/media/MarketingOffer/65a54892470bd.png;;Pyragas DRAUGAI, 400 g, 1 vnt.;Iki 01.22;2;2;15;;AČIŪ
95;Konditerija;https://offers.maxima.lt/media/MarketingOffer/65a54891e0334.png;;Veganiška duona su kanapėmis, 390 g, 1 vnt.;Iki 01.22;2;1;25;;AČIŪ
96;Konditerija;https://offers.maxima.lt/media/MarketingOffer/65a54891b2b1c.png;;"Sluoksniuotos tešlos SUKUTIS su rikotos sūriu ir špinatais; kumpio, čederio sūriu, 2 rūšių, 1 kg";Iki 01.22;0;10;95;;AČIŪ
97;Konditerija;https://offers.maxima.lt/media/MarketingOffer/65a548721683d.png;-10%;Šokoladinis tortas su kokosiniu įdaru, 1 kg;Iki 01.22;2;9;85;10,95;
98;Konditerija;https://offers.maxima.lt/media/MarketingOffer/65a54871d5402.png;-10%;Tortas su vyšnių įdaru ir maskarponės skonio kremu, 1 kg;Iki 01.22;2;8;95;9,95;
99;Konditerija;https://offers.maxima.lt/media/MarketingOffer/65a5487204180.png;-11%;Vyniotinis ROJUS, 1 kg;Iki 01.22;0;7;95;8,95;
100;Konditerija;https://offers.maxima.lt/media/MarketingOffer/65a548723b6f8.png;-10%;Plokštainis NAPOLEONAS su šilauogėmis, 1 kg;Iki 01.22;0;8;95;9,95;
101;Konditerija;https://offers.maxima.lt/media/MarketingOffer/65a54872f195c.png;-12%;Kefyro kremo plokštainis su vaisiais, 1 kg;Iki 01.22;2;6;95;7,95;
102;Konditerija;https://offers.maxima.lt/media/MarketingOffer/65a5487276b30.png;-12%;Plokštainis DRAUGYSTĖ, 1 kg;Iki 01.22;2;6;95;7,95;
103;Duonos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65a5489159a8f.png;-20%;DIDYSIS AGOTOS raikytas batonas, 500 g;Iki 01.22;2;0;95;1,19;
104;Duonos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65a548887b115.png;-24%;KLAIPĖDOS sumuštinių raikyta duona, 450 g;Iki 01.22;0;1;65;2,19;
105;Duonos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65a54888365b0.png;-20%;Kvietinė raikyta duona GOJA, 500 g;Iki 01.22;0;1;39;1,75;
106;Duonos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65a54888586da.png;-18%;LIETUVOS KEPĖJO tamsi raikyta ruginė duona su saulėgrąžomis, 500 g;Iki 01.22;0;1;35;1,65;
107;Duonos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65a548724bec9.png;-17%;Juoda raikyta NAMINĖ duona, 650 g;Iki 01.22;0;1;39;1,69;
108;Duonos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65a54871c4e9d.png;-22%;Plėšomos sviestinės bandelės BRIOCHE, 300 g;Iki 01.22;0;1;69;2,19;
109;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/65a7f5fd8a7a8.png;-30%;ŠALDYTIEMS KOLDŪNAMS, VIRTINIAMS IR CEPELINAMS;Šį savaitgalį;0;;;;
110;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/65a548878fb92.png;-20%;"Žuvies filė NOWACO tešloje su sūrio; špinatų padažu, 2 rūšių, 440 g";Iki 01.22;0;3;99;4,99;
111;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/65a548876d978.png;-22%;Šaldytos virtos šiaurinės dryžakojės krevetės WELL DONE, 800 g;Iki 01.22;0;6;99;8,99;
112;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/65a5488a71f56.png;;Šaldytos argentininės jūrinės lydekos FJORDS be galvų, 880 g;Iki 01.22;2;3;59;;AČIŪ
113;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/65a548732a202.png;;Šaldyti MAMOS tarkuotų bulvių cepelinai, 800 g;Iki 01.22;0;2;89;;AČIŪ
114;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/65a54873d6dbc.png;-33%;Šaldyti LIŪTUKO IR KO koldūnai su mėsa (torteliniai), 800 g;Iki 01.22;0;2;99;4,49;
115;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/65a548733f0f6.png;2 vnt. už;Šaldytos gruzdintos bulvytės FARM FRITES LONG & CRUNCHY, 2 pak. x 600 g;Iki 01.22;0;3;79;;
116;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/65a54874a1c95.png;-32%;Šaldyti lietiniai BEATOS VIRTUVĖ, 2 rūšių, 400 g;Iki 01.22;2;2;69;3,99;
117;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/65a5487475dd5.png;-25%;Šaldyti ryžiai su vištiena KITCHEN JOY THAI CUBE, 2 rūšių, 350 g;Iki 01.22;2;2;99;3,99;
118;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/65a5487435236.png;2 vnt. už;Valgomieji ledai ant pagaliuko MAGNUM, 6 rūšių, 2 pak. x 71–90 g;Iki 01.22;0;2;99;;
119;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/65a54874df336.png;-36%;Valgomieji ledai ant pagaliuko LION, 62 g;Iki 01.22;2;1;45;2,29;
120;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/65a548744a635.png;-50%;"Valgomieji ledai; plombyras ragelyje KAR KAR, 2 rūšių, 90 g";Iki 01.22;0;0;99;1,99;
121;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/65a548746034f.png;-30%;"Valgomieji ledai; plombyras puodelyje AURUM RETRO, 3 rūšių, 70 g";Iki 01.22;0;0;69;0,99;
122;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/65a54874898cf.png;-42%;"Valgomieji ledai; plombyras DADU, 3 rūšių, 400–440 g";Iki 01.22;0;3;99;6,99;
123;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65a5487bb99e2.png;;Saldainiai KORIVKA, sveriami, 1 kg;Iki 01.22;0;3;29;;AČIŪ
124;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65a5487bddce1.png;;Vafliniai saldainiai LAZY COW, sveriami, 1 kg;Iki 01.22;0;5;49;;AČIŪ
125;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65a5487b0abd2.png;;PERGALĖS saldainiai VELIUONA, sveriami, 1 kg;Iki 01.22;0;5;99;;AČIŪ
126;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65a5487b9c19b.png;;Saldainiai TOFFIFEE, 125 g;Iki 01.22;0;1;99;;AČIŪ
127;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65a548774da07.png;;Saldainiai FAZER GEISHA, 3 rūšių, 150 g;Iki 01.22;0;2;69;;AČIŪ
128;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65a5487722d96.png;;Šokoladas SCHOGETTEN, 3 rūšių, 100 g;Iki 01.22;0;1;29;;AČIŪ
129;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65a5487779cc1.png;;Šokoladinis batonėlis TWIX, 50 g;Iki 01.22;0;0;59;;AČIŪ
130;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65a54877bd669.png;2 vnt. už;Vaisių skonio guminukai ZOZOLE, 4 rūšių, 2 pak. x 75 g;Iki 01.22;2;0;99;;
131;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65a54877a6d2e.png;;Tepamasis kremas NUTELLA su lazdynų riešutais ir kakava, 350 g;Iki 01.22;0;3;19;;AČIŪ
132;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65a5488a28503.png;;Vafliai SELGA, 3 rūšių, 90 g;Iki 01.22;0;0;65;;AČIŪ
