;Category;Image_link;Discount_icon_text;Item_name;Item_discount_time;Discount_shop_size;Item_price_euro;Item_price_cents;Item_price_before;Discount_facilitator
14;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65b770239d770.png;-50%;Šviežios viščiukų broilerių blauzdelės BEST BUTCHER, 500 g;Iki 02.05;0;0;99;1,99;
15;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65b7a72d7ce73.png;1+1;Virtos TIGRIUKO dešrelės be antibiotikų, 2 pak. X 250 g;Iki 02.05;0;2;39;;Tik Su Programele
16;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65b770236cfa9.png;-15%;Švieži kiaulienos šoninės kubeliai WELL DONE, 300 g;Iki 02.05;0;1;69;1,99;
17;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65b7702517bd1.png;-21%;Kiaulienos šonkauliai su barbekiu marinatu WELL DONE, 1 kg;Iki 02.05;0;5;49;6,99;
18;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65b77025ee8f4.png;-28%;Atšaldyta kiaulienos nugarinė be kaulo ir odos, vakuumuota, 1 kg;Iki 02.05;0;4;29;5,99;
19;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65b770253325c.png;-16%;Šviežias kalakutienos faršas ARVI, 12 % rieb., 500 g;Iki 02.05;0;2;49;2,99;
20;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65b7702597f79.png;-20%;Atšaldyta sausai brandinta jautienos nugarinė FEEL THE BEEF, 220 g;Iki 02.05;2;8;69;10,99;
21;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65b7702566127.png;-20%;Šviežios VILNIAUS PAUKŠTYNO vištienos dešrelės su žolelėmis, 400 g;Iki 02.05;0;2;79;3,49;
22;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65b7702144961.png;;Švieži kiaulienos sprandinės pjausniai BIOVELA be kaulo, 320 g;Iki 02.05;2;2;99;;AČIŪ
23;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65b7702129d4f.png;-20%;Šviežia viščiukų broilerių filė kepsniams VILNIAUS PAUKŠTYNAS, 400 g;Iki 02.05;2;4;39;5,49;
24;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65b770298d070.png;-20%;Šviežios viščiukų broilerių šlaunelės VILNIAUS PAUKŠTYNAS, 500 g;Iki 02.05;2;2;39;2,99;
25;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65b77029d001c.png;-40%;Vištienos filė kepsniai CHICO MARINO meškinių česnakų marinate, 500 g;Iki 02.05;2;3;59;5,99;
26;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65b770296c5aa.png;-23%;Marinuotas viščiukas PREMIUM, 2 rūšių, 1 kg;Iki 02.05;0;4;99;6,49;
27;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65b77029131bb.png;-50%;Lėtai virti marinuoti KREKENAVOS kiaulienos šonkauliai, a. r., 1 kg;Iki 02.05;0;7;49;14,99;
28;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65b7702714b1c.png;-35%;SAMSONO virtoms dešrelėms ir sardelėms;Iki 02.05;0;;;;
29;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65b770264053d.png;-30%;Virtos vištienos dešrainių dešrelės HOT DOG, 2 rūšių, I r., 800–910 g;Iki 02.05;0;2;49;3,59;
30;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65b7702679868.png;-45%;Virtos ROKIŠKIO sardelės EKSTRA, a. r., 500 g;Iki 02.05;0;2;19;3,99;
31;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65b7702745a03.png;-45%;Karštai rūkytos BIOVELOS dešrelės, I r., 570 g;Iki 02.05;0;2;99;5,49;
32;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65b77027ae854.png;-31%;Karštai rūkyta KROKUVOS dešra, I r., 400 g;Iki 02.05;0;2;39;3,49;
33;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65b7702775c16.png;-44%;Virta SAMSONO DAKTARIŠKA dešra, a. r., 600 g;Iki 02.05;0;3;99;7,19;
34;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65b7702699b2a.png;2 vnt. už;Virta UTENOS DAKTARIŠKA dešra, a. r., 2 pak. × 250 g;Iki 02.05;0;2;69;;
35;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65b77026dfff8.png;-30%;Pjaustytiems KLAIPĖDOS MAISTO mėsos gaminiams;Iki 02.05;0;;;;
36;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65b77026241bf.png;-44%;Virtas pjaustytas kalakutienos kumpis BIOVELA, a. r., 90 g;Iki 02.05;0;1;39;2,49;
37;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65b77037babfc.png;1+1;Karštai rūkytos KABANOS lazdelės STIX, 6 rūšių, a. r., 2 pak. × 100 g;Iki 02.05;0;3;29;;
38;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65b770373bd4b.png;1+1;Vytinta MINDAUGO dešra, a. r., 2 pak x 200 g;Iki 02.05;0;5;29;;
39;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65b77037e2eed.png;-30%;Keptiems ir rūkytiems KAIŠIADORIŲ PAUKŠTYNO gaminiams;Iki 02.05;0;;;;
40;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65b7701b21e66.png;-43%;Saldžios grietinėlės ŽEMAITIJOS sviestas, 82 % rieb., 200 g;Iki 02.05;0;1;59;2,79;
41;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65b7a72dc044e.png;2 vnt. už;Glaistytas varškės sūrelis KARUMS, 22,5% rieb. 2 vnt. x 45 g, 10 rūšių;Iki 02.05;0;0;99;;Tik Su Programele
42;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65b7703504a05.png;2 vnt. už;Pieno gėrimas MIAU, 6 rūšių, 2,3 % rieb., 2 but. × 450 ml;Iki 02.05;0;2;59;;
43;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65b770362ee3f.png;3 vnt. už;Glaistytas varškės sūrelis NYKŠTUKAS, 9 rūšių, 21–25 % rieb., 3 vnt. × 45 g;Iki 02.05;0;0;99;;
44;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65b7701ac3d30.png;-27%;Pusriebė varškė WELL DONE, 9 % rieb., 1 kg;Iki 02.05;0;3;99;5,49;
45;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65b7701a15a66.png;-33%;UAT pienas WELL DONE, 3,5 % rieb., 1 l;Iki 02.05;0;0;99;1,49;
46;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65b7701974adf.png;-20%;Avižų gėrimas NATURLI BARISTA, 3 rūšių, 1 l;Iki 02.05;2;2;79;3,49;
47;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65b7701a7d5f1.png;;Natūralus ROKIŠKIO NAMINIS pienas, 3,5 % rieb., 1 l;Iki 02.05;0;1;29;;AČIŪ
48;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65b77019bfc9f.png;;Natūralus ŽEMAITIJOS kefyras, 2,5 % rieb., 900 g;Iki 02.05;0;1;29;;AČIŪ
49;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65b7701a2ae3e.png;;Natūrali grietinė ŽALOJI KARVUTĖ, 30 % rieb., 400 g;Iki 02.05;0;1;79;;AČIŪ
50;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65b7701a695bf.png;;Grietinėlė WELL DONE, 36 % rieb., 400 g;Iki 02.05;0;1;99;;AČIŪ
51;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65b7701a43e2e.png;;Pusriebė ROKIŠKIO NAMINĖ varškė, 9 % rieb., 180 g;Iki 02.05;0;1;09;;AČIŪ
52;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65b77019cfe67.png;-21%;Lydytas kremas PANEMUNĖS PIEVOS, 3 rūšių, 22 % rieb., 185 g;Iki 02.05;0;1;79;2,29;
53;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65b7701a55e97.png;;Lydytas rūkytas RAMBYNO sūrio produktas su kmynais, 45 % rieb. s. m., 250 g;Iki 02.05;0;1;59;;AČIŪ
54;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65b77019f34b7.png;;Kepinių margarinas EVESOL su sviestu, 72 % rieb., 500 g;Iki 02.05;2;1;69;;AČIŪ
55;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65b7701ba4efd.png;-30%;PIRMAS LIETUVIŠKAS majonezas VILNIUS, 35 % rieb., 900 ml;Iki 02.05;0;2;99;4,29;
56;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65b7701bcdf84.png;-31%;Majonezas HELLMANN’S ORIGINAL, 73 % rieb., 625 ml;Iki 02.05;0;3;99;5,79;
57;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65b7701c1b34d.png;;Ant kraiko laikomų vištų kiaušiniai KOKO, 1 dėž. (10 vnt.);Iki 02.05;0;1;79;;AČIŪ
58;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65b7701b7c566.png;-22%;Pelėsinis bri sūris FRENCHI, 60 % rieb. s. m., 1 kg;Iki 02.05;2;13;99;17,99;
59;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65b7701c06946.png;-33%;Kietasis sūris WELL DONE, 37 % rieb. s. m., brandintas 12 mėn., 180 g;Iki 02.05;0;1;99;2,99;
60;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65b7701be532c.png;2 vnt. už;Čederio gabaliukai JON-CHEDAR, 50 % rieb. s. m., 3 rūšių, 2 pak. × 80 g;Iki 02.05;0;1;99;;
61;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65b7701c37e86.png;;"Sūris GERMANTAS GOUDA; TILSIT, 2 rūšių, 45 % rieb. s. m., 200 g";Iki 02.05;0;1;99;;AČIŪ
62;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65b7701bba189.png;;Puskietis fermentinis DVARO sūris riekelėmis, 50 % rieb. s. m., 150 g;Iki 02.05;0;1;79;;AČIŪ
63;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65b7701c4de9f.png;;Lydytas tepamasis sūris HOCHLAND, 2 rūšių, 14–15 % rieb. s. m., 90 g;Iki 02.05;0;0;69;;AČIŪ
64;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65b7701b8eb53.png;;ROKIŠKIO TIKRAS jogurtas be laktozės, 2,5 % rieb., 300 g;Iki 02.05;0;0;99;;AČIŪ
65;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65b7701ccd901.png;;Ekologiškas jogurtas BIOS be laktozės, 3,8 % rieb., 370 g;Iki 02.05;0;1;79;;AČIŪ
66;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65b7701c7c798.png;2 vnt. už;Jogurtas ACTIFEEL, 5 rūšių, 0,2–3 % rieb., 2 pak. × 300 g;Iki 02.05;2;1;99;;
67;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65b7701d122e8.png;;GAMTOS pasukų jogurtas, 3 rūšių, 1,2 % rieb., 900 g;Iki 02.05;0;1;89;;AČIŪ
68;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65b770254c54a.png;-20%;Fermentuotas jogurto gėrimas ACTIMEL, 3 rūšių, 1,5 % rieb., 1 pak. (8 but. × 100 g);Iki 02.05;0;3;59;4,49;
69;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65b77025b3227.png;3 vnt. už;Glaistytas desertas MILIKO, 3 rūšių, 23 % rieb., 3 pak. × 35 g;Iki 02.05;0;0;49;;
70;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65b7702bafa88.png;-40%;Pjaustyta atlantinių lašišų filė WELL DONE, 2 rūšių, 100 g;Iki 02.05;0;2;25;3,79;
71;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65b7702a1248e.png;-31%;Atšildyti mažieji paprastieji aštuonkojai, 1 kg;Iki 02.05;3;12;99;18,99;
72;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65b77029ac06c.png;-35%;Šviežios skrostos atlantinės lašišos su galvomis, 1–3 kg svorio, 1 kg;Iki 02.05;0;8;99;13,99;
73;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65b7702a41cbe.png;-25%;Atšildyta atlantinių menkių filė su oda, 1 kg;Iki 02.05;2;11;99;15,99;
74;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65b7702a73f15.png;-20%;Švieži karpių pjausniai, 1 kg;Iki 02.05;2;9;49;11,99;
75;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65b770292f6fc.png;-35%;Atšildytos virtos baltakojės blyškiosios krevetės, 1 kg;Iki 02.05;0;8;99;13,99;
76;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65b770294e94f.png;-29%;KLASIKINĖ silkių filė ZIGMAS, 2 rūšių, 400 g;Iki 02.05;0;2;39;3,39;
77;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65b77024f2136.png;-21%;Silkių filė EDEGA, 3 rūšių, 200 g;Iki 02.05;2;1;79;2,29;
78;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65b7702ae99be.png;-50%;Raudonųjų lašišų ikrai ALASKA SEAFOOD, 95 g;Iki 02.05;0;4;99;9,99;
79;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65b7702b4e7ae.png;-40%;Tunams RIO MARE;Iki 02.05;2;;;;
80;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65b7702b6c801.png;-28%;Apkepti šprotai SGK pomidorų padaže, 240 g;Iki 02.05;0;0;89;1,25;
81;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65b7702b3033f.png;-21%;Šaltai rūkytų skumbrių gabaliukai DAUPARŲ ŽUVIS, 270 g;Iki 02.05;0;2;19;2,79;
82;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65b7702b138d6.png;-25%;Karštai rūkytos argentininės jūrinės lydekos OCEAN, 1 kg;Iki 02.05;0;5;99;7,99;
83;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65b7702ac925f.png;-27%;"Vytinti kalmarai; kalmarų žiedai BEER CLUB, 2 rūšių, 43–46 g";Iki 02.05;2;1;29;1,79;
84;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/65b7a72dd3ffa.png;;Šaldyti MOČIUTĖS koldūnai EXTRA, 1 kg;Iki 02.05;0;2;99;4,99;Tik Su Programele
85;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/65b77034d1df7.png;;Vokiškos kumpio salotos su kiaušiniais, fasuotos, 300 g;Iki 02.05;0;2;35;;AČIŪ
86;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/65b77035ac287.png;;Sluoksniuota mišrainė su silke, 1 kg;Iki 02.05;0;6;95;;AČIŪ
87;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/65b7703539a5d.png;;Salotos su rūkyta vištiena, 1 kg;Iki 02.05;2;6;25;;AČIŪ
88;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/65b7703657895.png;;NAMINĖS salotos, fasuotos, 300 g;Iki 02.05;0;1;45;;AČIŪ
89;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/65b7702313e33.png;-10%;NICOS salotos, fasuotos, 240 g;Iki 02.05;0;1;75;1,95;
90;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/65b770226f51d.png;-11%;Daržovių salotos su tunais ir stintenių ikrais, 1 kg;Iki 02.05;0;7;95;8,95;
91;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/65b77022cd0a5.png;-12%;Plovas su kalakutiena, 1 kg;Iki 02.05;0;6;95;7,95;
92;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/65b770232d4e7.png;-12%;Kepti kiaulienos ir jautienos kotletai, 300 g;Iki 02.05;2;2;85;3,25;
93;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/65b77022b4a4d.png;-10%;Marinuotos ŽARIJOS viščiukų broilerių šlaunelės be antibiotikų, 1 kg;Iki 02.05;2;6;65;7,45;
94;Konditerija;https://offers.maxima.lt/media/MarketingOffer/65b770345d823.png;-25%;Bandelė CINNABON, 168 g, 1 vnt.;Iki 02.05;0;0;75;1,00;
95;Konditerija;https://offers.maxima.lt/media/MarketingOffer/65b770340f3c8.png;;"Suktinukas ROLLINI su vyšniomis; saldžia varške, 2 rūšių, 95 g, 1 vnt.";Iki 02.05;0;0;65;;AČIŪ
96;Konditerija;https://offers.maxima.lt/media/MarketingOffer/65b770348555a.png;;KASDIENĖ čiabata, 2 rūšių, 280 g, 1 vnt.;Iki 02.05;0;0;85;;AČIŪ
97;Konditerija;https://offers.maxima.lt/media/MarketingOffer/65b77033dbb29.png;2 vnt. už;"Bandelė su grybų; kopūstų ir pievagrybių įdaru, 2 rūšių, 2 vnt. × 65 g";Iki 02.05;0;0;99;;
98;Konditerija;https://offers.maxima.lt/media/MarketingOffer/65b77035d413a.png;-15%;Sūrio tortas su karamele SNIKERIS, 1 kg;Iki 02.05;0;10;95;12,95;
99;Konditerija;https://offers.maxima.lt/media/MarketingOffer/65b7702297863.png;-10%;Jogurtinis tortas, 1 kg;Iki 02.05;0;8;95;9,95;
100;Konditerija;https://offers.maxima.lt/media/MarketingOffer/65b7702256a35.png;-12%;KURŠĖNŲ varškės vyniotinis, 1 kg;Iki 02.05;0;6;95;7,95;
101;Konditerija;https://offers.maxima.lt/media/MarketingOffer/65b77022e7584.png;-11%;Plokštainis su vyšnių įdaru, 1 kg;Iki 02.05;0;7;95;8,95;
102;Konditerija;https://offers.maxima.lt/media/MarketingOffer/65b770223fc8c.png;-11%;Griliažinis plokštainis, 1 kg;Iki 02.05;0;7;95;8,95;
103;Duonos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65b77034ab6a4.png;-30%;PIENIŠKAS batonas, 330 g;Iki 02.05;0;0;55;0,79;
104;Duonos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65b770338e70f.png;-20%;Duonai TOSTE;Iki 02.05;0;;;;
105;Duonos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65b77033b5af2.png;-19%;Šviesi ruginė raikyta AGOTOS duona su saulėgrąžomis, 700 g;Iki 02.05;0;1;49;1,85;
106;Duonos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65b7703435983.png;-17%;VERBŪNŲ ŠVENTINĖ plikyta duona, 800 g;Iki 02.05;2;1;39;1,69;
107;Duonos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65b7703560018.png;-20%;Ruginė raikyta duona JONĖ be mielių, 390 g;Iki 02.05;0;1;19;1,49;
108;Duonos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65b7703585c5a.png;-20%;Juoda raikyta BOČIŲ duona, 800 g;Iki 02.05;0;1;59;1,99;
109;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/65b7702aa13ef.png;;Šaldytos glazūruotos argentininės jūrinės lydekos NOWACO, be galvų ir uodegų, 880 g;Iki 02.05;0;3;99;;AČIŪ
110;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/65b7702b8e296.png;;Virtos šaldytos tigrinės krevetės NOWACO EXCLUSIVE, 300 g;Iki 02.05;0;6;99;;AČIŪ
111;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/65b7703606cd1.png;-50%;Šaldyti rudagalvių menkių piršteliai FINDUS, 420 g;Iki 02.05;2;2;49;4,99;
112;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/65b7702bdb31b.png;-20%;Šaldytoms daržovėms ir jų mišiniams HORTEX;Iki 02.05;0;;;;
113;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/65b7702c05332.png;-20%;Šaldytai veganiškai produkcijai NATURLI;Iki 02.05;0;;;;
114;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/65b7702cb6d5b.png;;Šaldyti BEATOS VIRTUVĖS koldūnai su kiauliena, 800 g;Iki 02.05;0;4;49;;AČIŪ
115;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/65b7702d02b98.png;2 vnt. už;Šaldyta pica MEGA DI CATO, 2 rūšių, 2 pak. × 310–325 g;Iki 02.05;0;2;69;;
116;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/65b7702d23136.png;-20%;Šaldyti KIJEVO kotletai KIKAS, 220 g;Iki 02.05;2;2;79;3,49;
117;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/65b7702c675e3.png;2 vnt. už;Šaldyta tešla WELL DONE, 2 rūšių, 2 pak. × 500 g;Iki 02.05;0;2;59;;
118;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/65b7702c260f8.png;;Valgomieji ledai ragelyje NYKŠTUKAS, 3 rūšių, 85–90 g;Iki 02.05;2;1;19;;AČIŪ
119;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/65b7702c973e7.png;-47%;Valgomieji vaniliniai ledai ant pagaliuko WELL DONE, 2 rūšių, 80–81 g;Iki 02.05;0;0;89;1,69;
120;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/65b7702c46749.png;-45%;"Plombyras; valgomieji ledai puodelyje DADU, 3 rūšių, 65 g";Iki 02.05;0;0;59;1,09;
121;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/65b7702cd57a3.png;;Valgomieji ledai ragelyje SUPER VIVA, 3 rūšių, 96–100 g;Iki 02.05;0;1;49;;AČIŪ
122;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/65b770265b0d6.png;-30%;Plombyras NYKŠTUKAS, 3 rūšių, 400–450 g;Iki 02.05;0;5;59;7,99;
123;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65b7a72db060e.png;2 vnt. už;Pastilės MYNTHON EXTRA STRONG, 2 pak. X 34g;Iki 02.05;0;0;99;;Tik Su Programele
124;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65b7702346199.png;-25%;Šokoladinis pyragas, fasuotas, 300 g;Iki 02.05;0;2;95;3,95;
125;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65b77030b93f4.png;;Saldainiai NOMEDA, sveriami, 1 kg;Iki 02.05;0;6;99;;AČIŪ
126;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65b77031316f3.png;;Karamelės ROSHEN SWEET DROP, sveriami, 1 kg;Iki 02.05;0;3;99;;AČIŪ
127;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65b77030716f2.png;;"Saldainiai SNICKERS; TWIX, 2 rūšių, sveriami, 1 kg";Iki 02.05;0;10;49;;AČIŪ
128;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65b77030933f2.png;-30%;Šokoladui, zefyrams, saldainiams LAIMA;Iki 02.05;0;;;;
129;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65b7703154af3.png;;"PERGALĖS saldainių rinkinys VILNIUS; SOSTINĖS, 2 rūšių, 170 g";Iki 02.05;0;3;19;;AČIŪ
130;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65b770310ef3a.png;;Juodasis šokoladas PERGALĖ, 3 rūšių, 85–100 g;Iki 02.05;0;1;09;;AČIŪ
131;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65b7703179f69.png;;Šokoladinis kiaušinis KINDER SURPRISE, 20 g;Iki 02.05;0;0;95;;AČIŪ
132;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65b770319e250.png;;Guminukai VIDAL, 3 rūšių, 100 g;Iki 02.05;2;0;99;;AČIŪ
