;Category;Image_link;Discount_icon_text;Item_name;Item_discount_time;Discount_shop_size;Item_price_euro;Item_price_cents;Item_price_before;Discount_facilitator
41;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65d453d0df42f.png;-20%;Šviežia viščiukų broilerių šlaunelių mėsa VILNIAUS PAUKŠTYNAS, 500 g;Iki 02.26;0;3;59;4,49;
42;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65d453d05f896.png;-36%;Šviežias viščiukas broileris VILNIAUS PAUKŠTYNAS, 1 kg;Iki 02.26;0;3;49;5,49;
43;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65d453d0f2ba0.png;-20%;"Viščiukų sparneliai; blauzdelės FIESTA su česnak. marinatu ir kmynais, 2 rūšių, 850 g";Iki 02.26;0;3;59;4,49;
44;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65d453d0b9bbc.png;-26%;Sausai marinuoti MEKSIKIETIŠKI kiaulienos sprandinės kepsneliai, 400 g;Iki 02.26;2;4;79;6,49;
45;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65d453d0714a5.png;-14%;LIETUVIŠKA kiaulienos sprandinė su kaulu česnakiniame marinate, sveriama, 1 kg;Iki 02.26;2;5;99;6,99;
46;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65d453e957564.png;1+1;Virtos dešrelės BERLINKI, 3 rūšių, ll r., 2 pak. × 250 g;Iki 02.26;0;2;49;;
47;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65d453ead4bb4.png;-30%;VILNIAUS PAUKŠTYNO mėsos gaminių linijai HEAT & EAT;Iki 02.26;0;;;;
48;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65d453ea2da3f.png;2 vnt. už;Karštai rūkytos SAMSONO MEDŽIOTOJŲ dešrelės, a. r., 2 pak. × 200 g;Iki 02.26;0;3;99;;
49;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65d453eaa9643.png;-40%;KREKENAVOS gaminių linijai KAI NORISI MĖSOS;Iki 02.26;0;;;;
50;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65d453e9d0244.png;-50%;Virta DAKTARIŠKA EKSTRA dešra, a. r., 600 g;Iki 02.26;0;2;99;5,99;
51;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65d453ec76979.png;-40%;Karštai rūkytas servelatas LIETUVOS STANDARTAS, a. r., 200 g;Iki 02.26;0;1;89;3,19;
52;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65d453eb3ce94.png;-30%;Pjaustytoms dešroms WELL DONE;Iki 02.26;0;;;;
53;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65d453eb95d4a.png;-35%;BIOVELOS šaltai rūkytoms dešroms;Iki 02.26;0;;;;
54;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65d453eb11be8.png;-45%;Vytinta SAMSONO MOČIUTĖS dešra, a. r., 200 g;Iki 02.26;0;2;99;5,49;
55;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65d453ebee235.png;-40%;BIOVELOS STIX linijos gaminiams;Iki 02.26;0;;;;
56;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65d453ec9e805.png;-30%;Karštai rūkytiems KREKENAVOS mėsos gaminiams;Iki 02.26;0;;;;
57;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65d453ebc126c.png;-46%;Karštai rūkytos ROKIŠKIO MĖSINĖS pjaustytos kiaulių ausys, a. r., 200 g;Iki 02.26;0;1;99;3,69;
58;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65d453e3616bf.png;-41%;Pusriebė ŽEMAITIJOS varškė, 9 % rieb., 1 kg;Iki 02.26;0;3;69;6,29;
59;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65cdc6da76f3f.png;2 vnt. už;Varškės sūrelis PROTEIN, 12,5-14 % rieb., 2 pak. x 40 g, 3 rūšių;Iki 02.26;0;0;99;;Tik Su Programele
60;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65c0fdcda958a.png;;ROKIŠKIO sūris MOZZARELLA, 45 % rieb. s. m., 200 g;Iki 03.04;0;1;59;;AČIŪ
61;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65c0fdce011a5.png;;Kamamberas PRESIDENT, 60 % rieb. s. m., 3 rūšių, 120 g;Iki 03.04;0;1;39;;AČIŪ
62;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65c0fdce38c5d.png;;Lydytas sviestas KHANUM GHEE, 99,8 % rieb., 500 g;Iki 03.04;0;4;99;;AČIŪ
63;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65d453de19d44.png;-26%;Natūrali ŽEMAITIJOS grietinė, 30 % rieb., 400 g;Iki 02.26;0;1;99;2,69;
64;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65d453e464817.png;3 vnt. už;Glaistytas varškės sūrelis POLS, 9 rūšių, 20–22 % rieb., 3 pak. × 45 g;Iki 02.26;0;0;99;;
65;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65d453e3cc3e1.png;-42%;ROKIŠKIO sviestas, 82 % rieb., 200 g;Iki 02.26;0;1;49;2,59;
66;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65d453e316a70.png;-20%;Ekologiškas gėrimas WELL DONE, 2 rūšių, 1 l;Iki 02.26;0;1;99;2,49;
67;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65d453e3eeb57.png;;DVARO pienas, 2,5 % rieb., 1 l;Iki 02.26;0;1;39;;AČIŪ
68;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65d453e3aafc8.png;-28%;UAT pienas WELL DONE, 2,5 % rieb., 1 l;Iki 02.26;0;0;99;1,39;
69;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65d453e442af1.png;;ROKIŠKIO NAMINIS kefyras, 2,5 % rieb., 900 g;Iki 02.26;0;1;29;;AČIŪ
70;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65d453e3877a4.png;;DVARO grietinėlė, 35 % rieb., 450 ml;Iki 02.26;0;3;99;;AČIŪ
71;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65d453e41e782.png;-26%;Pusriebė varškė WELL DONE, 9 % rieb., 275 g;Iki 02.26;0;1;09;1,49;
72;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65d453e5b40d7.png;;GRŪDĖTA varškė, 7 % rieb., 200 g;Iki 02.26;0;1;39;;AČIŪ
73;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65d453e56d01d.png;;Lietuviškas DVARO varškės sūris, 22 % rieb. s. m., 1 kg;Iki 02.26;2;14;99;;AČIŪ
74;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65d453e5272e9.png;;Tepamasis sūris PHILADELPHIA, 21,5 % rieb. s. m., 200 g;Iki 02.26;0;2;09;;AČIŪ
75;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65d453e548ad6.png;-21%;Fermentinis ROKIŠKIO NAMINIS sūris, 45 % rieb. s. m., 240 g;Iki 02.26;0;2;19;2,79;
76;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65d453e591eff.png;-20%;"GERMANTO sūris GOUDA; TILSIT riekelėmis, 2 rūšių, 45 % rieb. s. m., 150 g";Iki 02.26;0;1;59;1,99;
77;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65d453e4d1000.png;-25%;PIRMAS LIETUVIŠKAS majonezas VILNIUS, 250 ml;Iki 02.26;0;1;49;1,99;
78;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65d453f2141d4.png;-24%;Ant kraiko laikomų vištų kiaušiniai RIDO, rudi, 1 dėž. (10 vnt.);Iki 02.26;0;1;99;2,65;
79;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65d453f12a08c.png;;Kietasis ROKIŠKIO sūris GRAND, 37 % rieb. s. m., brandintas 12 mėn., 180 g;Iki 02.26;0;2;69;;AČIŪ
80;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65d453f1b0721.png;;Tarkuotas sūris DŽIUGAS MIX, 3 rūšių, 40–43 % rieb. s. m., 200 g;Iki 02.26;0;2;49;;AČIŪ
81;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65d45f85225a3.png;2 vnt. už;Lydytas sūris riekelėmis HOCHLAND, 19–20 % rieb. s. m., 3 rūšių, 2 pak. × 130 g;Iki 02.26;0;1;99;;
82;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65d453f1dae20.png;-23%;Lydytas rūkytas RAMBYNO sūrio užkandis, 3 rūšių, 45 % rieb. s. m., 75 g;Iki 02.26;0;0;99;1,29;
83;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65d453f154d99.png;;Sūrio lazdelės MIAU, 40 % rieb. s. m., 100 g;Iki 02.26;0;1;89;;AČIŪ
84;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65d453f0c35be.png;;Ryžių košė RYTAS, 3 rūšių, 6 % rieb., 200 g;Iki 02.26;0;1;29;;AČIŪ
85;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65d453f0f340e.png;-20%;VILKYŠKIŲ jogurtas, 3 rūšių, 3,6 % rieb., 350 g;Iki 02.26;0;0;99;1,25;
86;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65d453f09645a.png;-33%;Jogurtas ACTIVIA, 2 rūšių, 2,6 % rieb., 1 pak. (4 ind. × 120 g);Iki 02.26;0;1;99;2,99;
87;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65d453f180f0d.png;-26%;Jogurtas MULLER MIX, 3 rūšių, 4,3–5,1 % rieb., 130 g;Iki 02.26;0;0;65;0,89;
88;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65d453f2da1c9.png;;Jogurtas GRAIKIŠKA AMFORA, 3 rūšių, 2,4 % rieb., 500 g;Iki 02.26;0;1;95;;AČIŪ
89;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65d453f371e11.png;-23%;Jogurtinis užkandis DANONKI, 3 rūšių, 2,8 % rieb., 70 g;Iki 02.26;0;0;65;0,85;
90;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65d453f2ab34b.png;;Glaistytas varškės sūrelis URIGA, 2 rūšių, 16–18 % rieb., 50 g;Iki 02.26;2;0;69;;AČIŪ
91;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65d453d0828fd.png;-44%;Švieži vaivorykštiniai upėtakiai, 1 kg;Iki 02.26;0;4;99;8,99;
92;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65d453d094c5a.png;-41%;Atšildytos nevirtos baltakojės blyškiosios krevetės, 1 kg;Iki 02.26;2;9;99;16,99;
93;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65d453e8761eb.png;-28%;Atšildytos skrostos argentininės jūrinės lydekos, 1 kg;Iki 02.26;2;3;99;5,59;
94;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65d453e927e6b.png;-23%;Atšildyti paprastieji aštuonkojai, 1 kg;Iki 02.26;3;12;99;16,99;
95;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65d453e824449.png;-27%;Šviežia afrikinių šamų plėšikų filė su oda, fasuota, 320 g;Iki 02.26;0;3;99;5,49;
96;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65d453e7c92e4.png;1+1;Sūdyta silkių filė WELL DONE aliejuje, 2 rūšių, 2 pak. × 240 g;Iki 02.26;0;1;99;;
97;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65d453e84c196.png;-23%;BOCMANO silkių filė ZIGMAS, 3 rūšių, 300 g;Iki 02.26;0;2;29;2,99;
98;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65d453e8c7390.png;-20%;"JUBILIEJINĖ; ŠVENTINĖ; TRADICINĖ silkių filė DESĖ, 3 rūšių, 480 g";Iki 02.26;0;2;69;3,39;
99;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65d453dd724cc.png;-21%;Lašiša BANGA, 3 rūšių, 120 g;Iki 02.26;2;1;79;2,29;
100;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65d453ddd2105.png;-30%;Atšaldytos snieginių krabų skonio lazdelės iš surimio PORT LITE, 200 g;Iki 02.26;2;1;79;2,59;
101;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65d453dd9796f.png;-50%;Kuprių ikrai ALASKA WILD, 100 g;Iki 02.26;2;6;49;12,99;
102;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65d453de54d21.png;-32%;"Jūrų dumbliai su kalmarais ir majonezu; lašiša WELL DONE, 2 rūšių, 240 g";Iki 02.26;0;1;19;1,75;
103;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65d453dd4c89b.png;-23%;Gelsvauodegių tunų gabaliukai WELL DONE, 2 rūšių, 185 g;Iki 02.26;0;1;99;2,59;
104;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65d453ddb41d9.png;-20%;KĖDAINIŲ KONSERVŲ FABRIKO tunų užtepėlė, 3 rūšių, 280 g;Iki 02.26;0;2;05;2,59;
105;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/65d460b1df06d.png;;Sluoksniuotos silkės salotos su kelmučiais, 1 kg;Iki 02.26;0;6;95;;AČIŪ
106;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/65d460b23af7e.png;;Plovas su kiauliena, 1 kg;Iki 02.26;0;6;95;;AČIŪ
107;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/65d460b28216d.png;;Kepti kiaulienos kotletai su bulvių koše, fasuoti, 300 g;Iki 02.26;0;2;65;;AČIŪ
108;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/65d461dd0652f.png;;Graikiškos salotos, fasuotos, 200 g;Iki 02.26;0;1;75;;AČIŪ
109;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/65d461dd530f7.png;-15%;Aštrios vištienos salotos su šparaginėmis pupelėmis, fasuotos, 300 g;Iki 02.26;2;2;25;2,65;
110;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/65d461dd3d0ba.png;-12%;Ryžių ir krabų skonio lazdelių salotos, fasuotos, 300 g;Iki 02.26;0;1;45;1,65;
111;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/65d461dd644e3.png;-12%;"Virta šaltiena su kiauliena ir jautiena; vištiena, I r., 1 kg";Iki 02.26;0;6;95;7,95;
112;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/65d461dd753c6.png;-10%;Kepti naminiai kiaulienos kotletai, fasuoti, 210 g;Iki 02.26;0;2;59;2,89;
113;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/65d461dd86c31.png;-12%;Kepti ŽARIJOS viščiukų broilerių sparneliai, 1 kg;Iki 02.26;2;6;99;7,99;
114;Konditerija;https://offers.maxima.lt/media/MarketingOffer/65c0fdce4afae.png;;Spurga BUBBLE GUM IŠDAIGA (atitirpinta), 55 g, 1 vnt.;Iki 03.04;0;0;35;;AČIŪ
115;Konditerija;https://offers.maxima.lt/media/MarketingOffer/65d453d995c67.png;2 vnt. už;Spurga su braškių įdaru, atitirpinta, 2 vnt. × 65 g;Iki 02.26;0;0;99;;
116;Konditerija;https://offers.maxima.lt/media/MarketingOffer/65d453d960ce1.png;-26%;Pyragėlis su dešrele ir aštriu padažu, 108 g, 1 vnt.;Iki 02.26;0;0;85;1,15;
117;Konditerija;https://offers.maxima.lt/media/MarketingOffer/65d453d9302df.png;;Itališka duona, 500 g, 1 vnt.;Iki 02.26;0;1;25;;AČIŪ
118;Konditerija;https://offers.maxima.lt/media/MarketingOffer/65d453d8aae5b.png;3 vnt. už;Prancūziška bandelė su šokoladu, 3 vnt. × 75 g;Iki 02.26;0;1;15;;
119;Konditerija;https://offers.maxima.lt/media/MarketingOffer/65d460b24d824.png;-13%;Sūrio PHILADELPHIA tortas su mangais ir braškėmis, 1 kg;Iki 02.26;2;12;95;14,95;
120;Konditerija;https://offers.maxima.lt/media/MarketingOffer/65d460b298297.png;-10%;Šokolado skonio tortas su maskarponės sūrio kremu, 1 kg;Iki 02.26;0;10;65;11,95;
121;Konditerija;https://offers.maxima.lt/media/MarketingOffer/65d460b26fe71.png;-12%;Varškės KURŠĖNŲ vyniotinis, 1 kg;Iki 02.26;0;6;95;7,95;
122;Konditerija;https://offers.maxima.lt/media/MarketingOffer/65d460b2a971c.png;-12%;Plokštainis DRAUGYSTĖ, 1 kg;Iki 02.26;2;6;95;7,95;
123;Konditerija;https://offers.maxima.lt/media/MarketingOffer/65d460b25f0b7.png;-11%;Plokštainis ŠOKOLADINĖ PASAKA, 1 kg;Iki 02.26;0;7;95;8,95;
124;Duonos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65c0fdcdbd593.png;;BIRŽŲ DUONOS plėšomos sviestinės bandelės BRIOCHE, 300 g;Iki 03.04;0;1;29;;AČIŪ
125;Duonos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65d453d87eb76.png;-18%;Raikytas KLAIPĖDOS batonas, 400 g;Iki 02.26;0;1;05;1,29;
126;Duonos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65d453d949582.png;-18%;GARDĖSIO sumuštinių duona, 500 g;Iki 02.26;0;1;29;1,59;
127;Duonos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65d453d8d5913.png;-19%;URTĖS sumuštinių duona su grūdais, 470 g;Iki 02.26;0;1;69;2,09;
128;Duonos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65d453d9ea13f.png;-19%;Juoda raikyta AJERŲ duona, 650 g;Iki 02.26;0;1;49;1,85;
129;Duonos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65d453da66ce8.png;-28%;KLAIPĖDOS plikyta raikyta tamsi duona, 800 g;Iki 02.26;0;1;35;1,89;
130;Duonos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65d453da89afc.png;-20%;Perlenkta itališka duona LORIANA, 350 g;Iki 02.26;2;2;29;2,89;
131;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/65cdc6da877ff.png;2 vnt. už;Šaldyta tešla WELL DONE, 2 pak. x 500 g, 2 rūšių;Iki 02.26;0;1;99;;Tik Su Programele
132;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/65c0fdce12324.png;;Šaldyti KARALIŠKIEJI koldūnai LIŪTUKAS IR KO, 800 g;Iki 03.04;0;3;19;;AČIŪ
