;Category;Image_link;Discount_icon_text;Item_name;Item_discount_time;Discount_shop_size;Item_price_euro;Item_price_cents;Item_price_before;Discount_facilitator
20;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/658eef622dee9.png;-15%;Švieži kiaulienos šoninės kubeliai WELL DONE, 300 g;Iki 01.08;0;1;69;1,99;
21;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/658eef61d9809.png;;Atšaldyti kiaulienos nugarinės pjausniai be kaulo BIOVELA, 320 g;Iki 01.08;2;3;19;;AČIŪ
22;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/658eef62a91cc.png;-20%;Šviežia broilerių filė kepsniams VILNIAUS PAUKŠTYNAS, 400 g;Iki 01.08;2;4;39;5,49;
23;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/658eef7192647.png;-20%;Šviežios viščiukų broilerių blauzdelės VILNIAUS PAUKŠTYNAS, 500 g;Iki 01.08;0;2;29;2,89;
24;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/658eef71e2b82.png;-25%;Vištienos iešmeliai FIESTA su marinatu, 2 rūšių, 480 g;Iki 01.08;0;4;49;5,99;
25;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/658eef726b131.png;-14%;LIETUVIŠKA kiaulienos sprandinė su kaulu česnakiniame marinate, sveriama, 1 kg;Iki 01.08;2;5;99;6,99;
26;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/658eef723fed2.png;-21%;Kiaulienos šonkauliai su barbekiu marinatu WELL DONE, 1 kg;Iki 01.08;0;5;49;6,99;
27;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/658eef72b7ef7.png;-15%;VILNIAUS PAUKŠTYNO viščiukas PREMIUM obuolių ir cinamono marinate, 1 kg;Iki 01.08;0;5;49;6,49;
28;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/658eef72dd09a.png;-22%;Šviežios VILNIAUS PAUKŠTYNO vištienos dešrelės, 3 rūšių, 400 g;Iki 01.08;0;2;69;3,49;
29;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/658eef5e15e3a.png;2 vnt. už;Virtos SAMSONO pieniškos dešrelės, a. r., 2 pak. x 310 g;Iki 01.08;0;3;99;;AČIŪ
30;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/658eef5dcfce9.png;-50%;VILNIAUS PAUKŠTYNO BE ANTIBIOTIKŲ linijos mėsos gaminiams;Iki 01.08;2;;;;
31;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/658eef5d24d86.png;-45%;Virta GIMINIŲ DAKTARIŠKA dešra, a. r., 600 g;Iki 01.08;0;3;19;5,89;
32;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/658eef5d61fa9.png;-40%;Karštai rūkytas KREKENAVOS servelatas vakuume, a. r., 400 g;Iki 01.08;0;2;39;3,99;
33;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/658eef5d84464.png;-40%;BIOVELOS STIX linijos mėsos gaminiams;Iki 01.08;0;;;;
34;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/658eef5de1f4a.png;-45%;Vytinta JUBILIEJAUS dešra, a. r., 200 g;Iki 01.08;0;3;59;6,59;
35;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/658eef5d3ab1e.png;-20%;Šaltai rūkyta GASPADORIAUS SKILANDINĖ dešra, a. r., 350 g;Iki 01.08;0;3;99;4,99;
36;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/658eef5e001d1.png;-30%;SAMSONO KLEBONIŠKOS linijos gaminiams;Iki 01.08;0;;;;
37;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/658eef753151b.png;2 vnt. už;Karštai rūkytos pjaustytos kiaulių ausys, a. r., 2 pak. x 200 g;Iki 01.08;0;3;99;;AČIŪ
38;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/658eef7634450.png;-25%;Mėsos gaminiams MORLINY;Iki 01.08;0;;;;
39;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/658eef7580fed.png;-30%;ROKIŠKIO MĖSINĖS vyniotiniams;Iki 01.08;0;;;;
40;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658e9af9e87a0.png;;SU PROGRAMĖLE! Sūris COOMBE CASTLE, 30–47 % rieb. s. m., 3 rūšių, 180 g;Iki 01.08;0;3;49;4,99;Tik Su Programele
41;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658eef7ce5a3f.png;2 vnt. už;Jogurtas DANONKI, 3 rūšių, 2 pak. x 70 g;Iki 01.08;0;1;29;;AČIŪ
42;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658eef7cb78f2.png;4 vnt. už;Glaistytas desertas JEPPI, 3 rūšių, 4 pak. x 38 g;Iki 01.08;0;0;99;;AČIŪ
43;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658eef5aa7d9b.png;-28%;Saldžios grietinėlės DVARO sviestas, 82 % rieb., 200 g;Iki 01.08;0;1;99;2,79;
44;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658eef5a72465.png;-47%;ROKIŠKIO NAMINIS sūris riekelėmis, 45 % rieb. s. m., 150 g;Iki 01.08;0;1;09;2,09;
45;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658eef59ddf91.png;-29%;Liesa ŽEMAITIJOS varškė, 0,5 % rieb., 1 kg;Iki 01.08;2;3;99;5,69;
46;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658eef5a601ae.png;;UAT pienas FARM MILK, 3,2 % rieb., 1 l;Iki 01.08;0;0;85;;AČIŪ
47;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658eef5a96fcc.png;;ROKIŠKIO NAMINIS pienas, 2,5 % rieb., 2 l;Iki 01.08;0;2;29;;AČIŪ
48;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658eef5a82f51.png;;Avižų gėrimas VALIO ODDLYGOOD UHT, 1 l;Iki 01.08;2;2;49;;AČIŪ
49;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658eef5b7a61c.png;;Natūralus ŽEMAITIJOS kefyras, 2,5 % rieb., 900 g;Iki 01.08;0;1;29;;AČIŪ
50;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658eef5ae1dfa.png;;DVARO grietinė, 30 % rieb., 500 g;Iki 01.08;0;2;39;;AČIŪ
51;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658eef5b01f4b.png;;DVARO varškė, 9 % rieb., 180 g;Iki 01.08;0;1;19;;AČIŪ
52;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658eef5b34df5.png;;Puskietis sūris VILVI GOUDA, 45 % rieb. s. m., 240 g;Iki 01.08;0;1;99;;AČIŪ
53;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658eef5b55efc.png;;ŽEMAITIJOS kastinys, 2 rūšių, 30–43 % rieb., 200 g;Iki 01.08;0;1;89;;AČIŪ
54;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658eef5acfe8c.png;;Margarinas PIENIŲ VASARA su sviestu, 40 % rieb., 400 g;Iki 01.08;0;1;45;;AČIŪ
55;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658eef5b44f08.png;-42%;Majonezas ORIGINAL WELL DONE, 80 % rieb., 610 g;Iki 01.08;0;2;29;3,99;
56;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658eef5b24a73.png;-31%;Veganiškas majonezas HELLMANN’S, 270 g;Iki 01.08;0;2;99;4,39;
57;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65951785ad099.png;;Vištų kiaušiniai FAVORIT, L dydžio, rudi, 1 dėž. (10 vnt.);Iki 01.08;0;1;75;;AČIŪ
58;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658eef5b13caa.png;-20%;Ožkų pieno sūris riekelėmis EUROSER, 50 % rieb. s. m., 100 g;Iki 01.08;0;1;89;2,39;
59;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658eef5c3acf7.png;-23%;Kietasis sūris GRANAROLO be laktozės, 42,5 % rieb. s. m., 150 g;Iki 01.08;2;2;29;2,99;
60;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658eef5be735e.png;;Tarkuotas ROKIŠKIO GRAND sūris, 2 rūšių, 40–44 % rieb. s. m., 250 g;Iki 01.08;2;2;49;;AČIŪ
61;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658eef5bc6cfc.png;;Mocarelos sūris GRANAROLO, 44 % rieb. s. m., 210 g;Iki 01.08;0;0;99;;AČIŪ
62;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658eef5bb779b.png;;Rūkytas lydytas sūris VISIEMS, 40 % rieb. s. m., 330 g;Iki 01.08;0;2;19;;AČIŪ
63;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658eef5ba563b.png;;Natūralus jogurtas GRAIKIŠKA AMFORA, 3,9 % rieb., 370 g;Iki 01.08;0;1;69;;AČIŪ
64;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658eef5c28fac.png;;Jogurtas BIFI ACTIVE, 3 rūšių, 2 % rieb., 360 g;Iki 01.08;0;1;15;;AČIŪ
65;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658eef5bd5b7b.png;-20%;Fermentuotas jogurto gėrimas ACTIMEL, 3 rūšių, 1,5 % rieb., 1 pak. (8 but. x 100 g);Iki 01.08;0;3;59;4,49;
66;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658eef5c05637.png;;Tepamoji varškė RYTAS, 2 rūšių, 15 % rieb., 130 g;Iki 01.08;2;1;39;;AČIŪ
67;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658eef5c16e13.png;-20%;Varškės sūrelis MAGIJA, 2 rūšių, 7,1–7,2 % rieb., 100 g;Iki 01.08;2;0;79;0,99;
68;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658eef5b94f5d.png;-28%;Glaistytas varškės sūrelis PASAKA, 3 rūšių, 20–23 % rieb., 45 g;Iki 01.08;0;0;49;0,69;
69;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658eef5c7b315.png;-27%;Augalinis dešros pakaitalas WELL WELL, 100 g;Iki 01.08;2;1;59;2,19;
70;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/658eef73b03c1.png;-31%;Atšildyti paprastieji vilkešeriai, 1 kg;Iki 01.08;3;10;99;15,99;
71;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/658eef7366382.png;-35%;Šviežios skrostos atlantinės lašišos su galvomis, 1–3 kg svorio, 1 kg;Iki 01.08;0;8;99;13,99;
72;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/658eef742a244.png;-30%;Atšildyta nilinių tilapijų filė be odos, 1 kg;Iki 01.08;2;8;99;12,99;
73;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/658eef7450c4e.png;-35%;Atšildytos virtos baltakojės blyškiosios krevetės, dydis 60/80, 1 kg;Iki 01.08;0;8;99;13,99;
74;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/658eef7404d1c.png;-27%;Atšildytos raudonosios australinės menkės be galvų, 1 kg;Iki 01.08;2;6;49;8,99;
75;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/658eef7477de4.png;-23%;Sūdyta silkių filė DESĖ, 2 rūšių, 300 g;Iki 01.08;0;1;99;2,59;
76;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/658eef738b4b3.png;;Silkių filė gabaliukai ZIGMAS ONE BITE, 3 rūšių, 165–210 g;Iki 01.08;0;1;69;;AČIŪ
77;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/658eef7342189.png;;Silkių filė ZIGMAS be aliejaus, 2 rūšių, 190 g;Iki 01.08;2;1;69;;AČIŪ
78;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/658eef731ab12.png;-13%;"Sūdyta; šaltai rūkyta atlantinių lašišų filė OCEAN, 2 rūšių, 100 g";Iki 01.08;0;2;59;2,99;
79;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/658eef73d470f.png;-30%;Atšaldytos krabų skonio lazdelės iš surimio PORT LITE, 200 g;Iki 01.08;2;1;79;2,59;
80;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/658eef7c5ae80.png;-30%;Karštai rūkytos neišdarinėtos strimelės OCEAN, 400 g;Iki 01.08;0;1;79;2,59;
81;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/658eef7bc5aa0.png;2 vnt. už;Skumbrių filė FISH PORT, 2 rūšių, 2 pak. x 170 g;Iki 01.08;0;2;49;;AČIŪ
82;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/658eef7c883bf.png;-33%;"Ikrų užtepėlė su lašišomis; krevetėmis WELL DONE, 2 rūšių, 160 g";Iki 01.08;0;1;99;2,99;
83;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/658eef7c2d449.png;2 vnt. už;Gelsvauodegių tunų gabaliukai WELL DONE, 2 rūšių, 2 pak. x 185 g;Iki 01.08;0;2;99;;AČIŪ
84;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/658eef5fdac6c.png;;Kepti NAMINIAI kiaulienos kotletai, fasuoti, 210 g;Iki 01.08;0;2;45;;AČIŪ
85;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/658eef6053b51.png;;"Virta šaltiena su kiauliena ir jautiena; vištiena, 2 rūšių, I r., 1 kg";Iki 01.08;0;6;95;;AČIŪ
86;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/658eef607ff56.png;;Kepti bulviniai vėdarai, 1 kg;Iki 01.08;2;6;45;;AČIŪ
87;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/658eef602612f.png;;NAMINĖS salotos, fasuotos, 300 g;Iki 01.08;0;1;45;;AČIŪ
88;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/658eef66a92ad.png;-10%;NICOS salotos, fasuotos, 240 g;Iki 01.08;0;1;75;1,95;
89;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/658eef66c5fda.png;-13%;Salotos su kuskusu, daržovėmis ir DŽIUGO sūriu, fasuotos, 300 g;Iki 01.08;2;1;95;2,25;
90;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/658eef6672d99.png;-11%;Vokiškos kumpio salotos su kiaušiniais, fasuotos, 300 g;Iki 01.08;0;2;35;2,65;
91;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/658eef66551bf.png;-12%;Amerikietiški makaronai su sūriu MAC & CHEESE, 1 kg;Iki 01.08;2;6;95;7,95;
92;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/658eef621689c.png;-10%;Marinuotos ŽARIJOS viščiukų broilerių šlaunelės be antibiotikų, 1 kg;Iki 01.08;2;6;65;7,45;
93;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/658eef624398e.png;-16%;Kepinta duona su sūriu ir česnakine druska, fasuota, 300 g;Iki 01.08;0;2;45;2,95;
94;Konditerija;https://offers.maxima.lt/media/MarketingOffer/658eef6ae6f71.png;3 vnt. už;Mažas pyragėlis su obuolių įdaru, 3 vnt. x 40 g;Iki 01.08;0;0;99;;AČIŪ
95;Konditerija;https://offers.maxima.lt/media/MarketingOffer/658eef6aa929f.png;;Pyragas su plikyto kremo įdaru, 400 g, 1 vnt.;Iki 01.08;0;1;99;;AČIŪ
96;Konditerija;https://offers.maxima.lt/media/MarketingOffer/658eef69c7ccf.png;;KALNŲ duona, 550 g, 1 vnt.;Iki 01.08;2;1;25;;AČIŪ
97;Konditerija;https://offers.maxima.lt/media/MarketingOffer/658eef6a2df04.png;;"Bandelė su kopūstų ir pievagrybių; grybų įdaru, 65 g, 1 vnt.";Iki 01.08;0;0;55;;AČIŪ
98;Konditerija;https://offers.maxima.lt/media/MarketingOffer/658eef661fb40.png;-10%;Tortas su grietinės kremu, avietėmis, kiviais ir mangais, 1 kg;Iki 01.08;2;9;85;10,95;
99;Konditerija;https://offers.maxima.lt/media/MarketingOffer/658eef66e35bc.png;-10%;Tortas NAPOLEONAS, 1 kg;Iki 01.08;0;8;95;9,95;
100;Konditerija;https://offers.maxima.lt/media/MarketingOffer/658eef670b225.png;-11%;Plokštainis su vyšnių įdaru, 1 kg;Iki 01.08;0;7;95;8,95;
101;Konditerija;https://offers.maxima.lt/media/MarketingOffer/658eef67265a9.png;-12%;Pyragas TINGINYS, 1 kg;Iki 01.08;0;6;95;7,95;
102;Konditerija;https://offers.maxima.lt/media/MarketingOffer/658eef663a1d2.png;-11%;Obuolių pyragas, 1 kg;Iki 01.08;0;7;95;8,95;
103;Duonos gaminiai;https://offers.maxima.lt/media/MarketingOffer/658eef69e40ec.png;-20%;Raikytas MAMOS batonas, 500 g;Iki 01.08;0;0;95;1,19;
104;Duonos gaminiai;https://offers.maxima.lt/media/MarketingOffer/658eef6a8a3c4.png;-20%;Sumuštinių duona FAZER AVIŽA, 450 g;Iki 01.08;0;1;75;2,19;
105;Duonos gaminiai;https://offers.maxima.lt/media/MarketingOffer/658eef6a1033c.png;-19%;URTĖS sumuštinių duona su grūdais, 470 g;Iki 01.08;0;1;69;2,09;
106;Duonos gaminiai;https://offers.maxima.lt/media/MarketingOffer/658eef6a4cf0b.png;-17%;Šviesi raikyta PONIŠKA duona be pridėtinių mielių, 600 g;Iki 01.08;0;1;55;1,89;
107;Duonos gaminiai;https://offers.maxima.lt/media/MarketingOffer/658eef603c043.png;-31%;KLAIPĖDOS plikyta raikyta tamsi duona, 800 g;Iki 01.08;0;1;29;1,89;
108;Duonos gaminiai;https://offers.maxima.lt/media/MarketingOffer/658eef60111ed.png;1+1;"Mėsainių bandelės su raugu; su kietagrūdžiais kviečiais ir sezamais, 2 rūšių, 2 pak. x 320 g";Iki 01.08;0;2;99;;AČIŪ
109;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/658eef5ce9d9e.png;-50%;Šaldyti KARALIŠKIEJI koldūnai LIŪTUKAS IR KO, 800 g;Iki 01.08;0;3;09;6,19;
110;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/658eef7d1e6e9.png;-30%;Šaldyta glazūruota ilgųjų jūrinių lydekų filė NOWACO be odos, 800 g;Iki 01.08;0;5;59;7,99;
111;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/658eef7bf1bc1.png;-25%;Šaldytos virtos šiaurinės dryžakojės krevetės VIKING, 720 g;Iki 01.08;0;6;59;8,79;
112;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/658eef7d4c764.png;;Šaldytos virtos midijos WELL DONE su kiautais, 1 kg;Iki 01.08;0;3;99;;AČIŪ
113;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/658eef5c540dc.png;2 vnt. už;Šaldytas meksikietiškas daržovių mišinys HORTEX MEXICO MIX, 2 pak. x 400 g;Iki 01.08;0;1;89;;AČIŪ
114;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/658eef5cc56a8.png;-30%;Šaldytos apkeptos bulvių skiltelės su odelėmis NATALI, 600 g;Iki 01.08;0;1;49;2,15;
115;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/658eef5c8cbbe.png;;Šaldytos LIETUVOS KEPĖJO sviestinės bandelės su kakavos, riešutų įdaru, 240 g;Iki 01.08;2;2;19;;AČIŪ
116;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/658eef5c674ba.png;-40%;Šaldytiems KAKĖS MAKĖS kulinarijos gaminiams;Iki 01.08;2;;;;
117;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/658eef5c9fb6b.png;3 vnt. už;"Valgomieji ledai; plombyras puodelyje KLASIKA, 5 rūšių, 3 pak. x 65–85 g";Iki 01.08;0;1;99;;AČIŪ
118;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/658eef5cd7e24.png;-40%;Valgomieji ledai ant pagaliuko DADU, 3 rūšių, 72–90 g;Iki 01.08;0;1;19;1,99;
119;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/658eef5d08840.png;1+1;Valgomieji ledai ragelyje DIONE, 4 rūšių, 2 pak. x 90–94 g;Iki 01.08;0;1;69;;AČIŪ
120;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/658eef5cb2e03.png;;"Valgomieji ledai; plombyras KLASIKA, 2 rūšių, 500 g";Iki 01.08;0;2;39;;AČIŪ
121;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/658eef5db8c7a.png;-25%;Plombyras AURUM, 3 rūšių, 445–455 g;Iki 01.08;0;4;99;6,69;
122;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/658eef668e53e.png;-25%;Medaus pyragas, fasuotas, 350 g;Iki 01.08;0;2;65;3,55;
123;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/658eef7acf2e3.png;;Saldainiai PERGALĖ CHERRY, sveriami, 1 kg;Iki 01.08;0;6;99;;AČIŪ
124;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/658eef7b075af.png;;Saldainiai KARAKUMAI, sveriami, 1 kg;Iki 01.08;0;6;49;;AČIŪ
125;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/658eef7b8e2dd.png;;Šokoladiniai saldainiai VOVERAITĖ, sveriami, 1 kg;Iki 01.08;2;6;99;;AČIŪ
126;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/658eef71bcede.png;;Saldainių rinkinys LAIMA, 2 rūšių, 420–470 g;Iki 01.08;0;5;19;;AČIŪ
127;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/658eef721acff.png;;Šokoladinis batonėlis LION, 3 rūšių, 60–62 g;Iki 01.08;0;0;59;;AČIŪ
128;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/658eef7291fdb.png;;Šokoladinis batonėlis TUPLA MAXI, 50 g;Iki 01.08;0;0;69;;AČIŪ
129;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/658eef7166434.png;;"Šokoladinis krepšelis; batonėlis REESE’S, 3 rūšių, 39–47 g";Iki 01.08;0;1;19;;AČIŪ
130;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/658eef6276106.png;;"Žemės riešutai; dražė pieniniame šokolade MIO & RIO, 2 rūšių, 230–240 g";Iki 01.08;0;1;59;;AČIŪ
131;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/658eef676e348.png;-25%;Guminukams DINO;Iki 01.08;0;;;;
