;Category;Image_link;Discount_icon_text;Item_name;Item_discount_time;Discount_shop_size;Item_price_euro;Item_price_cents;Item_price_before;Discount_facilitator
12;Vaisiai ir daržovės;https://offers.maxima.lt/media/MarketingOffer/65e5ec9341287.png;;Ilgavaisis agurkas, 1 vnt.;Iki 03.11;0;0;89;;
13;Vaisiai ir daržovės;https://offers.maxima.lt/media/MarketingOffer/65e5ec9297a0c.png;;Avietiniai pomidorai, 1 kg;Iki 03.11;0;2;13;;
14;Vaisiai ir daržovės;https://offers.maxima.lt/media/MarketingOffer/65e5ec92be70a.png;;Sviestiniai moliūgai, 1 kg;Iki 03.11;0;1;69;;
15;Vaisiai ir daržovės;https://offers.maxima.lt/media/MarketingOffer/65e5ec93179d1.png;;Brokolis, 1 vnt.;Iki 03.11;0;0;99;;
16;Vaisiai ir daržovės;https://offers.maxima.lt/media/MarketingOffer/65e5ec9388b6a.png;;Švieži baltagūžiai kopūstai, 1 kg;Iki 03.11;0;1;59;;
17;Vaisiai ir daržovės;https://offers.maxima.lt/media/MarketingOffer/65e62bc6a4f84.png;-35%;Pasifloros, fasuotos, 120 g;Iki 04.01;2;1;29;1,99;
18;Vaisiai ir daržovės;https://offers.maxima.lt/media/MarketingOffer/65e62bc69367e.png;-36%;Raudonasis kertuotis, 1 vnt.;Iki 04.01;2;3;79;5,99;
19;Vaisiai ir daržovės;https://offers.maxima.lt/media/MarketingOffer/65e62bc73e835.png;-25%;Didelė papaja, 1 kg;Iki 04.01;2;4;49;5,99;
20;Vaisiai ir daržovės;https://offers.maxima.lt/media/MarketingOffer/65e62bc6ecf6a.png;-33%;Kininis bastutis PAK CHOI, 300 g;Iki 04.01;2;1;99;2,99;
21;Vaisiai ir daržovės;https://offers.maxima.lt/media/MarketingOffer/65e62bc710078.png;-20%;Korėjietiškos morkos, 400 g;Iki 04.01;0;1;59;1,99;
22;Vaisiai ir daržovės;https://offers.maxima.lt/media/MarketingOffer/65e62bc6db0f1.png;-37%;Marinuotos jūrų dumblių salotos GOMA WAKAME su sezamais, 1 kg;Iki 04.01;2;9;99;15,99;
23;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65e565b93e2d9.png;2 vnt. už;Virtos vištienos dešrainių dešrelės HOT-DOG, 2 pak. x 800-910 g, 2 rūšių;Iki 03.11;0;4;19;;Tik Su Programele
24;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65e5eda92524c.png;;Sausai marinuotas BIOVELOS kiaulienos sprandinės šašlykas, 800 g;Iki 04.01;0;5;99;;AČIŪ
25;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65e5eda9a8b92.png;;Marinuotas VILNIAUS PAUKŠTYNO viščiukas PREMIUM, 3 rūšių, 1 kg;Iki 04.01;0;3;99;;AČIŪ
26;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65e5edaa106ba.png;;Šaltai rūkyta kiaulienos šoninė BIOVELA, a. r., 140 g;Iki 04.01;0;1;79;;AČIŪ
27;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65e5eda996bdf.png;;Pjaustyta vytinta mentė ESPANA PALETA CURADA, a. r., 80 g;Iki 04.01;0;1;99;;AČIŪ
28;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65e5eda9e250a.png;;Karštai rūkytos dešrelės TARCZYNSKI KABANOSI, 3 rūšių, II r., 105 g;Iki 04.01;0;1;49;;AČIŪ
29;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65e5ec9bc3821.png;-50%;Šviežios viščiukų broilerių šlaunelės WELL DONE, 500 g;Iki 03.11;0;0;99;1,99;
30;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65e5ec9c214e0.png;-20%;Švieži kalakutų krūtinėlių pjausniai WELL DONE, 400 g;Iki 03.11;0;3;19;3,99;
31;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65e5ec9b168d1.png;-40%;Sausai brandinta jautienos nugarinė BIOVELA, 220 g;Iki 03.11;2;5;69;9,49;
32;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65e5ec85ab32e.png;-23%;Atšaldyta kiaulienos mentė be kaulo ir odos, vakuumuota, 1 kg;Iki 03.11;0;3;49;4,59;
33;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65e5ec85d914d.png;-16%;Šviežias kalakutienos faršas ARVI, rieb. % mažesnis negu 12, 400 g;Iki 03.11;0;2;49;2,99;
34;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65e5ec8635a5d.png;-15%;Atšaldyta pjaustyta jautiena guliašui ruošti WELL DONE, 400 g;Iki 03.11;0;3;39;3,99;
35;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65e5ec8601b1f.png;;Šviežia KREKENAVOS kiaulienos karka, vakuumuota, 1 kg;Iki 03.11;0;2;19;;AČIŪ
36;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65e5ec8594386.png;-20%;Šviežia viščiukų broilerių vidinė filė VILNIAUS PAUKŠTYNAS, 400 g;Iki 03.11;0;3;99;4,99;
37;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65e5ec861b202.png;-20%;Šviežios viščiukų broilerių blauzdelės VILNIAUS PAUKŠTYNAS, 500 g;Iki 03.11;0;2;29;2,89;
38;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65e5ec8678524.png;-20%;Šviežios VILNIAUS PAUKŠTYNO vištienos dešrelės, 3 rūšių, 400 g;Iki 03.11;0;2;79;3,49;
39;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65e5ec869bd74.png;-16%;Vištienos iešmeliai FIESTA su marinatu, 2 rūšių, 480 g;Iki 03.11;0;4;99;5,99;
40;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65e5ec85c1ec6.png;-37%;Lėtai virtas viščiukas broileris WELL DONE, 1 kg;Iki 03.11;0;4;99;7,99;
41;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65e5ec8654914.png;-35%;Lėtai virta marinuota plėšoma jautiena BIOVELA, 700 g;Iki 03.11;0;8;99;13,99;
42;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65e5ec835f510.png;-50%;UTENOS MĖSOS GIMINIŲ linijai;Iki 03.11;0;;;;
43;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65e5ec837333a.png;-50%;Virtos ROKIŠKIO MĖSINĖS LIETUVIŠKOS sardelės, a. r., 1 kg;Iki 03.11;0;2;99;5,99;
44;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65e5ec8388b35.png;1+1;"Virta KREKENAVOS EKSTRA; DAKTARIŠKA dešra, 2 rūšių, a. r., 2 pak. × 320 g";Iki 03.11;0;2;99;;
45;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65e5ec91e1d74.png;2 vnt. už;Karštai rūkytas SAMSONO servelatas, a. r., 2 pak. × 220 g;Iki 03.11;0;3;99;;
46;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65e5ec90d3e79.png;-30%;Karštai rūkytiems ir keptiems NEMATEKO mėsos gaminiams;Iki 03.11;2;;;;
47;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65e5ec910320c.png;-30%;Pjaustytiems mėsos gaminiams WELL DONE;Iki 03.11;0;;;;
48;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65e5ec9211a8e.png;-26%;ROKIŠKIO MĖSINĖS vytintos dešrelės PRIE ALUČIO, a. r., 170 g;Iki 03.11;0;2;99;4,09;
49;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65e5ec91ba3d6.png;-40%;Vytinta JUBILIEJAUS dešra BIOVELA, a. r., 200 g;Iki 03.11;0;3;89;6,59;
50;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65e5ec90a38c7.png;;Vytinta dešra FUET CASERO su pelėsiu, I r., 170 g;Iki 03.11;0;1;79;;AČIŪ
51;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65e5ec916dca9.png;-30%;SAMSONO KLEBONIŠKOS linijos vytintoms ir šaltai rūkytoms dešroms, dešrelėms;Iki 03.11;0;;;;
52;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65e5ec9126ebe.png;-30%;ARVI KALAKUTŲ mėsos gaminiams;Iki 03.11;2;;;;
53;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65e5ec9192eb9.png;-30%;KREKENAVOS BAJORŲ linijos mėsos gaminiams;Iki 03.11;0;;;;
54;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65e565b9bece7.png;2 vnt. už;Batonėlis su pieno ir lazdynų riešutų įdaru KINDER-CHOCO FRESH, 2 pak. X 41 g;Iki 03.11;0;2;29;;Tik Su Programele
55;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65e5eda9ce42f.png;;Laisvai laikomų vištų kiaušiniai WELL DONE, 1 dėž. (10 vnt.);Iki 04.01;0;1;99;;AČIŪ
56;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65e5eda9bb9aa.png;;Maskarponės sūris GRANAROLO, 86 % rieb. s. m., 500 g;Iki 04.01;0;2;99;;AČIŪ
57;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65e5edaaa9cf1.png;;Saldintas sutirštintas pienas LIETUVAITĖ, 8 % rieb., 1 kg;Iki 04.01;0;2;99;;AČIŪ
58;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65e5ec7f0b8fe.png;-33%;Šviežia burata GRANAROLO, 50 % rieb. s. m., 260 g;Iki 03.11;0;1;99;2,99;
59;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65e5ec7f3e9c1.png;3 vnt. už;Glaistytas varškės sūrelis NYKŠTUKAS, 9 rūšių, 21–25,7 % rieb., 3 pak. × 45 g;Iki 03.11;0;0;99;;
60;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65e5ec7f1ce93.png;-44%;Sviestas SAULĖS PIEVOS, 82 % rieb., 200 g;Iki 03.11;0;1;39;2,49;
61;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65e5ec7f2daaa.png;-31%;Ant kraiko laikomų vištų kiaušiniai WELL DONE, rudi, 1 dėž. (10 vnt.);Iki 03.11;0;1;49;2,19;
62;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65e5ec7eef8ea.png;-27%;Pusriebė varškė WELL DONE, 9 % rieb., 1 kg;Iki 03.11;0;3;99;5,49;
63;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65e5ec8b04374.png;-20%;Augalinis gėrimas VALSOIA, 3 rūšių, 1 l;Iki 03.11;2;2;29;2,89;
64;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65e5ec8ad92f3.png;;ROKIŠKIO NAMINIS pienas, 2,5 % rieb., 1 l;Iki 03.11;0;1;19;;AČIŪ
65;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65e5ec8b9c132.png;-33%;UAT pienas WELL DONE, 3,5 % rieb., 1 l;Iki 03.11;0;0;99;1,49;
66;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65e5ec8b55a6d.png;;VILKYŠKIŲ kefyras, 2,5 % rieb., 1 kg;Iki 03.11;0;1;49;;AČIŪ
67;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65e5ec8c003c9.png;;Natūrali grietinė ŽALOJI KARVUTĖ, 30 % rieb., 400 g;Iki 03.11;0;1;79;;AČIŪ
68;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65e5ec8903af6.png;;Pusriebė ROKIŠKIO NAMINĖ varškė, 9 % rieb., 180 g;Iki 03.11;0;1;09;;AČIŪ
69;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65e5ec893f214.png;-21%;Lydytas kremas PANEMUNĖS PIEVOS, 3 rūšių, 22 % rieb., 185 g;Iki 03.11;0;1;79;2,29;
70;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65e5ec88a33b1.png;-20%;Lydytas tepamasis sūris HOCHLAND, 3 rūšių, 18–45 % rieb. s. m., 140 g;Iki 03.11;0;1;59;1,99;
71;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65e5ec8886f42.png;;Lydytas rūkytas RAMBYNO sūrio produktas, 2 rūšių, 45 % rieb. s. m., 250 g;Iki 03.11;0;1;59;;AČIŪ
72;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65e5ec8921c6d.png;;Sūris GERMANTAS GOUDA, 45 % rieb. s. m., 200 g;Iki 03.11;0;1;99;;AČIŪ
73;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65e5ec886b0c8.png;;Puskietis fermentinis DVARO sūris riekelėmis, 50 % rieb. s. m., 150 g;Iki 03.11;0;1;79;;AČIŪ
74;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65e5ec88311f9.png;;PIRMAS LIETUVIŠKAS majonezas VILNIUS, 35 % rieb., 900 ml;Iki 03.11;0;2;99;;AČIŪ
75;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65e5ec88de455.png;-23%;Kietasis sūris WELL DONE, 37 % rieb. s. m., brandintas 12 mėn., 180 g;Iki 03.11;0;1;99;2,59;
76;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65e5ec9552ece.png;2 vnt. už;Čederio gabaliukai JON-CHEDAR, 3 rūšių, 50 % rieb. s. m., 2 pak. × 80 g;Iki 03.11;0;1;99;;
77;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65e5ec94d04ca.png;-23%;Kreminis sūris CASTELLO, 2 rūšių, 24–27 % rieb. s. m., 125 g;Iki 03.11;2;2;29;2,99;
78;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65e5ec94a8811.png;2 vnt. už;Varškė ALMA kruopelėmis, 5 rūšių, 5 % rieb., 2 ind. × 200 g;Iki 03.11;2;1;99;;
79;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65e5ec945bb7f.png;;Ekologiškas jogurtas BIOS be laktozės, 3,8 % rieb., 370 g;Iki 03.11;0;1;79;;AČIŪ
80;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65e5ec947fe6c.png;2 vnt. už;Jogurtas ACTIFEEL, 5 rūšių, 0,2–3 % rieb., 2 pak. × 300 g;Iki 03.11;2;1;99;;
81;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65e5ec9502860.png;;Rauginto pieno gėrimas RIAŽENKA su bifidobakterijomis, 3,2 % rieb., 500 g;Iki 03.11;0;1;29;;AČIŪ
82;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65e5ec952ac26.png;;Geriamasis VILKYŠKIŲ jogurtas, 3 rūšių, 2 % rieb., 750 g;Iki 03.11;0;1;49;;AČIŪ
83;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65e5ec957878c.png;2 vnt. už;Pieno gėrimas MIAU, 6 rūšių, 2,3 % rieb., 2 but. × 450 ml;Iki 03.11;0;2;59;;
84;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65e5ec9410ef5.png;-20%;Fermentuotas jogurto gėrimas ACTIMEL, 3 rūšių, 1,5 % rieb., 1 pak. (8 but. × 100 g);Iki 03.11;0;3;59;4,49;
85;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65e5ec943625f.png;3 vnt. už;Glaistytas desertas MILIKO, 3 rūšių, 23 % rieb., 3 pak. × 35 g;Iki 03.11;0;0;49;;
86;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/65e5ec99970dc.png;-23%;Žirnių dešrelės WELL WELL, 200 g;Iki 03.11;0;2;29;2,99;
87;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65e5eda9700cd.png;;Sūdyta silkių filė WELL DONE aliejuje, 2 rūšių, 450 g;Iki 04.01;0;1;79;;AČIŪ
88;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65e5eda9841d0.png;;Raudonųjų lašišų ikrai ALASKA SEAFOOD, 95 g;Iki 04.01;0;4;99;;AČIŪ
89;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65e5ec825d531.png;-31%;Atšildyti mažieji paprastieji aštuonkojai, 1 kg;Iki 03.11;3;12;99;18,99;
90;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65e5ec824883b.png;-55%;Švieži, skrosti vaivorykštiniai upėtakiai, 1 kg;Iki 03.11;0;3;99;8,99;
91;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65e5ec7e5d277.png;-25%;Atšildyta atlantinių menkių filė su oda, 1 kg;Iki 03.11;2;11;99;15,99;
92;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65e5ec7e1d200.png;-25%;Švieži karpių pjausniai, 1 kg;Iki 03.11;2;8;99;11,99;
93;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65e5ec7e3172c.png;-35%;Atšildytos virtos baltakojės blyškiosios krevetės, 1 kg;Iki 03.11;0;8;99;13,99;
94;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65e5ec7e4771a.png;-36%;Silkių filė ZIGMAS MATES, 2 rūšių, 190–240 g;Iki 03.11;0;1;59;2,49;
95;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65e5ec7e0bc49.png;-20%;SKANDINAVIŠKA silkių filė EDEGA, 500 g;Iki 03.11;0;2;79;3,49;
96;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65e5ec7dbc216.png;-18%;Sūdyta silkių filė OCEAN, 2 rūšių, 200 g;Iki 03.11;0;0;89;1,09;
97;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65e5ec7eafb5c.png;-16%;"Sūdyta; šaltai rūkyta atlantinių lašišų filė OCEAN, 2 rūšių, 100 g";Iki 03.11;0;2;49;2,99;
98;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65e5ec7e9e74e.png;-50%;Raudonieji lašišinių žuvų ikrai ALASKA GOLD, 140 g;Iki 03.11;2;8;99;17,99;
99;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65e5ec7ec1b61.png;-24%;Lašišų filė KAIJA, 3 rūšių, 170 g;Iki 03.11;2;1;65;2,19;
100;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65e5ec7e85d06.png;-30%;Nesmulkinti dryžieji tunai FISH PORT, 3 rūšių, 240 g;Iki 03.11;0;2;29;3,29;
101;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65e5ec7edc65a.png;-21%;Keptos menkės DESĖ aliejuje, 2 rūšių, 350 g;Iki 03.11;0;2;59;3,29;
102;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/65e5ec7f83f1b.png;-25%;Paštetams ARGETA;Iki 03.11;0;;;;
103;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/65e5ec8132c28.png;-10%;NICOS salotos, fasuotos, 240 g;Iki 03.11;0;1;75;1,95;
104;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/65e5ec81496f5.png;-12%;Lietuviška mišrainė, fasuota, 300 g;Iki 03.11;0;1;45;1,65;
105;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/65e5ec9b99c88.png;-12%;Sluoksniuota mišrainė su silke, 1 kg;Iki 03.11;0;6;95;7,95;
106;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/65e5ec9c4b98f.png;-16%;Šavarma su vištiena ir ryžiais, fasuota, 370 g;Iki 03.11;2;2;45;2,95;
107;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/65e5ec9becb70.png;-10%;Kepta vištiena džiūvesėliuose su ryžiais, fasuota, 270 g;Iki 03.11;0;2;65;2,95;
108;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/65e5ec9ae08f0.png;-12%;Varškės apkepas, 1 kg;Iki 03.11;0;6;95;7,95;
109;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/65e5ec9b42e47.png;-10%;Kepti vištienos suktinukai, 1 kg;Iki 03.11;2;8;95;9,95;
110;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/65e5ec9c7684d.png;-11%;Kepti ŽARIJOS viščiukų broilerių ketvirčiai be antibiotikų, 1 kg;Iki 03.11;2;6;15;6,95;
111;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/65e62bc725105.png;-8%;Aštrūs rytietiški makaronai su kepta vištiena, fasuoti, 300 g;Iki 04.01;0;2;69;2,95;
112;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/65e62bc6b6bf8.png;-8%;Aštrūs azijietiški UDON makaronai su vištiena, fasuoti, 300 g;Iki 04.01;2;2;69;2,95;
113;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/65e62bc6c8406.png;-8%;WOK azijietiški makaronai su daržovėmis, fasuoti, 300 g;Iki 04.01;2;2;69;2,95;
114;Konditerija;https://offers.maxima.lt/media/MarketingOffer/65e5ec93af40d.png;3 vnt. už;Bandelė VARŠKINĖ SRAIGĖ, 3 vnt. × 60 g;Iki 03.11;0;0;99;;
115;Konditerija;https://offers.maxima.lt/media/MarketingOffer/65e5ec92353e2.png;-24%;Prancūziška bandelė su dešrele, kečupu ir garstyčiomis, 95 g, 1 vnt.;Iki 03.11;0;0;75;0,99;
116;Konditerija;https://offers.maxima.lt/media/MarketingOffer/65e5ec92e4e2d.png;;KALNŲ duona, 550 g, 1 vnt.;Iki 03.11;0;1;25;;AČIŪ
117;Konditerija;https://offers.maxima.lt/media/MarketingOffer/65e5ec9365a94.png;-20%;Veganiška spurga su juoduoju šokoladu, atitirpinta, 57 g, 1 vnt.;Iki 03.11;0;0;55;0,69;
118;Konditerija;https://offers.maxima.lt/media/MarketingOffer/65e5ec8c7d43d.png;;Tortas su grietinės kremu, avietėmis, kiviais ir mangais, 1 kg;Iki 03.11;0;9;85;;AČIŪ
119;Konditerija;https://offers.maxima.lt/media/MarketingOffer/65e5ec8d20554.png;;Plokštainis su vyšnių įdaru, 1 kg;Iki 03.11;0;7;95;;AČIŪ
120;Konditerija;https://offers.maxima.lt/media/MarketingOffer/65e5ec8c60c7b.png;;Jogurtinis plokštainis su avietėmis ir traškiais dribsniais, 1 kg;Iki 03.11;0;6;95;;AČIŪ
121;Konditerija;https://offers.maxima.lt/media/MarketingOffer/65e5ec93d431e.png;;Sūrio tortas su karamele SNIKERIS, 1 kg;Iki 03.11;0;10;95;;AČIŪ
122;Konditerija;https://offers.maxima.lt/media/MarketingOffer/65e5ec9e6065b.png;-15%;ŠVARCVALDO tortas su vyšniomis, 1 kg;Iki 03.11;2;10;95;12,95;
123;Konditerija;https://offers.maxima.lt/media/MarketingOffer/65e5ec9d3ea6e.png;-11%;Vyniotinis ROJUS, 1 kg;Iki 03.11;0;7;95;8,95;
124;Duonos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65e5ec8cb7ad3.png;-20%;DIDYSIS AGOTOS raikytas batonas, 500 g;Iki 03.11;0;0;95;1,19;
125;Duonos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65e5ec8c4556c.png;-17%;Šviesi SĖKLŲ duona GARDĖSIS, 400 g;Iki 03.11;0;1;55;1,89;
126;Duonos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65e5ec8c9a601.png;-17%;ŠVENTINĖ VERBŪNŲ plikyta duona, 800 g;Iki 03.11;2;1;39;1,69;
127;Duonos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65e5ec8d3d733.png;-18%;Ekologiška viso grūdo ruginė duona TREJOS GIRNOS, 400 g;Iki 03.11;0;1;35;1,65;
128;Duonos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65e5ec8d00aac.png;-19%;Visų grūdo dalių AGOTOS duona su daigintais rugiais, 350 g;Iki 03.11;2;1;49;1,85;
129;Duonos gaminiai;https://offers.maxima.lt/media/MarketingOffer/65e5ec8cd7cea.png;-20%;Juoda AGOTOS duona, 800 g;Iki 03.11;0;1;59;1,99;
