;Category;Image_link;Discount_icon_text;Item_name;Item_discount_time;Discount_shop_size;Item_price_euro;Item_price_cents;Item_price_before;Discount_facilitator
39;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/658067d5f0a14.png;-20%;Pjaustytiems KLAIPĖDOS MAISTO mėsos gaminiams;Iki 12.26;0;;;;
40;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/658067d58bc3d.png;;Vytintas kumpis SERRANO, I r., 400 g;Iki 12.26;0;6;99;;AČIŪ
41;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/658067d5a01c2.png;-50%;BIOVELOS vytintoms ir šaltai rūkytoms dešroms;Iki 12.26;0;;;;
42;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/658067d561209.png;1+1;Karštai rūkytos KABANOS lazdelės STIX, 6 rūšių, a. r., 2 pak. x 100 g;Iki 12.26;0;3;29;;AČIŪ
43;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/658067d612c15.png;-30%;Keptiems ir rūkytiems KAIŠIADORIŲ PAUKŠTYNO gaminiams;Iki 12.26;0;;;;
44;Mėsa ir mėsos gaminiai;https://offers.maxima.lt/media/MarketingOffer/658067d5b2171.png;-20%;Paštetams PATE GRAND-MERE;Iki 12.26;0;;;;
45;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658067e3c5ae5.png;;Ant kraiko laikomų vištų kiaušiniai WELL DONE, rudi, 1 dėž. (10 vnt.);Iki 12.26;0;1;49;;AČIŪ
46;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/657c23a16cfce.png;2 vnt. už;SU PROGRAMĖLE! Lydytas rūkytas RAMBYNO sūrio užkandis, 45 % rieb. s. m., 2 pak. x 75 g;Iki 12.25;0;1;99;;Tik Su Programele
47;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658067f468cfd.png;-42%;Sūrio rutuliukai su priedais SOREDA, 2 rūšių, 90–115 g;Iki 12.26;2;3;99;6,99;
48;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658067f415860.png;-31%;Kalėdinių sūrių rinkinys CASTELLO, 50 % rieb. s. m., 350 g;Iki 12.26;2;5;49;7,99;
49;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658067df18732.png;-43%;Lydytas sviestas GHI KHANUM, 99,8 % rieb., 500 g;Iki 12.26;0;5;99;10,69;
50;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658067dea2453.png;3 vnt. už;Glaistytas varškės sūrelis MAGIJA, 9 rūšių, 20–24 % rieb., 3 vnt. x 45 g;Iki 12.26;0;0;99;;AČIŪ
51;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658067de51a07.png;-50%;Majonezas HELLMANN’S ORIGINAL, 405 ml;Iki 12.26;0;1;99;3,99;
52;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658067e51272f.png;-45%;Sviestas SAULĖS PIEVOS, 82 % rieb., 200 g;Iki 12.26;0;1;35;2,49;
53;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658067e4b148e.png;-20%;Ekologiškas pienas DOBILAS, 2,5 % rieb., 1 l;Iki 12.26;2;1;59;1,99;
54;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658067e494f34.png;;DVARO kefyras, 2,5 % rieb., 900 g;Iki 12.26;0;1;29;;AČIŪ
55;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658067e3e6091.png;-21%;Augalinės kilmės gėrimas ALPRO, 3 rūšių, 1 l;Iki 12.26;0;2;49;3,19;
56;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658067e47655a.png;;DVARO grietinė, 30 % rieb., 380 g;Iki 12.26;0;2;29;;AČIŪ
57;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658067e4d4342.png;;ROKIŠKIO NAMINĖ grietinėlė, 35 % rieb., 200 ml;Iki 12.26;0;1;19;;AČIŪ
58;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658067e44d7b2.png;;Pusriebė VILKYŠKIŲ varškė, 9 % rieb., 180 g;Iki 12.26;0;0;95;;AČIŪ
59;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658067e42f3c3.png;-30%;Pusriebė varškė SAULĖS PIENAS, 9 % rieb., 1 kg;Iki 12.26;0;3;79;5,49;
60;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658067e410c3b.png;-21%;Fermentinis DVARO sūris, 50 % rieb. s. m., 240 g;Iki 12.26;0;2;19;2,79;
61;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658067f6230c3.png;;Fermentinis ROKIŠKIO sūris riekelėmis, 48 % rieb. s. m., 150 g;Iki 12.26;0;1;59;;AČIŪ
62;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658067f572e56.png;2 vnt. už;Tepamasis ROKIŠKIO lydytas sūrelis, 5 rūšių, 23 % rieb. s. m., 2 ind. x 175 g;Iki 12.26;0;2;99;;AČIŪ
63;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658067f67a645.png;-21%;Tepamasis sūris AMFORA, 3 rūšių, 23–25 % rieb. s. m., 180 g;Iki 12.26;0;1;79;2,29;
64;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658067f5b780c.png;-20%;ŠEIMININKĖS užtepėlė, 3 rūšių, 58–62 % rieb. s. m., 280 g;Iki 12.26;0;1;59;1,99;
65;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658067f5e9196.png;;Tarkuotas kietasis sūris DŽIUGAS, 40 % rieb. s. m., 100 g;Iki 12.26;0;1;69;;AČIŪ
66;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658067ef9ca29.png;-26%;Tarkuotas ROKIŠKIO sūris MOZZARELLA, 43 % rieb. s. m., 200 g;Iki 12.26;0;1;99;2,69;
67;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658067f02dff7.png;;Mocarelos sūris GRANAROLO, 44 % rieb. s. m., 210 g;Iki 12.26;0;0;99;;AČIŪ
68;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658067efc6150.png;;Lydytas sūris SVALIA, 3 rūšių, 45 % rieb. s. m., 150 g;Iki 12.26;0;2;19;;AČIŪ
69;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658067efed8cf.png;;GRŪDĖTA varškė, 7 % rieb., 200 g;Iki 12.26;0;1;29;;AČIŪ
70;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658067f05a548.png;-20%;Saldintas sutirštintas ROKIŠKIO pienas, 8 % rieb., 397 g;Iki 12.26;0;1;99;2,49;
71;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658067f0df052.png;-33%;Fermentuotas jogurto gėrimas WELL DONE, 3 rūšių, 1,5 % rieb., 1 pak. (6 vnt. x 100 g);Iki 12.26;0;1;99;2,99;
72;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658067f0b4a3f.png;-21%;Jogurtas WELL DONE, 3 rūšių, 5,1 % rieb., 200 g;Iki 12.26;0;0;59;0,75;
73;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658067ef74138.png;;Ekologiška varškytė MIAU, 3 rūšių, 6 % rieb., 100 g;Iki 12.26;0;0;85;;AČIŪ
74;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658067f0892c4.png;-25%;Vanilinė varškė PRESIDENT, 6,5 % rieb., 1 kg;Iki 12.26;2;2;99;3,99;
75;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658067ef4bc81.png;2 vnt. už;Varškės sūrelis RYTAS, 4 rūšių, 8 % rieb., 2 pak. x 100 g;Iki 12.26;0;1;59;;AČIŪ
76;Pieno gaminiai ir kiaušiniai;https://offers.maxima.lt/media/MarketingOffer/658067f83cfee.png;4 vnt. už;Glaistytas desertas MIO DELIZZI, 3 rūšių, 28,6–30 % rieb., 4 pak. x 35 g;Iki 12.26;0;0;59;;AČIŪ
77;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/658067dae4d6e.png;-38%;Švieži skrosti paprastieji karpiai, 1 kg;Iki 12.26;0;4;89;7,99;
78;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/658067db69f7e.png;-40%;Silkėms ir lašišai ZIGMAS;Iki 12.26;0;;;;
79;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/658067db24478.png;-47%;Atšildytos nevirtos baltakojės blyškiosios krevetės, 1 kg;Iki 12.26;2;8;99;16,99;
80;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/658067dacd642.png;-33%;Švieži skrosti vaivorykštiniai upėtakiai, 1 kg;Iki 12.26;0;5;99;8,99;
81;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/658067db53f36.png;-28%;Atšildytos skrostos argentininės jūrinės lydekos, 1 kg;Iki 12.26;2;3;99;5,59;
82;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/658067db894b7.png;-25%;Atšildyta atlantinių menkių filė su oda, 1 kg;Iki 12.26;2;11;99;15,99;
83;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/658067dab5e84.png;-32%;"SKANDINAVIŠKA; GURMANIŠKA silkių filė be aliejaus, 2 rūšių, 300 g";Iki 12.26;0;1;69;2,49;
84;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/658067dba366d.png;-22%;Silkių filė aliejuje DESĖ, 3 rūšių, 700 g;Iki 12.26;0;3;79;4,89;
85;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/658067db3c61a.png;1+1;Atšaldytos krabų skonio lazdelės iš surimio PORT LITE, 2 pak. x 300 g;Iki 12.26;0;2;69;;AČIŪ
86;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/658067da8295b.png;-50%;Raudonųjų lašišų ikrai ALASKA SEAFOOD, 95 g;Iki 12.26;0;4;99;9,99;
87;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/658067da9a602.png;-25%;Karštai rūkytos argentininės jūrinės lydekos OCEAN, 1 kg;Iki 12.26;0;5;99;7,99;
88;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/658067de86cd6.png;-30%;Konservams SUN & SEA;Iki 12.26;0;;;;
89;Žuvis ir žuvies produktai;https://offers.maxima.lt/media/MarketingOffer/658067debc971.png;-34%;Kalmarų gabaliukai VIGILANTE rašalo padaže, 120 g;Iki 12.26;2;1;69;2,59;
90;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/658067e7e988b.png;KASDIEN;Silkė su svogūnais, spanguolėmis ir garstyčiomis, fasuota, 400 g;Iki 12.26;2;3;45;;
91;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/658067e81c51c.png;KASDIEN;Keptas maltų lydekų ir lašišų vyniotinis, 1 kg;Iki 12.26;2;15;95;;
92;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/658067e72c479.png;KASDIEN;Kepti įdaryti karpiai, 1 kg;Iki 12.26;2;15;95;;
93;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/658067e7c5486.png;KASDIEN;Kepta antis, 1 kg;Iki 12.26;2;13;95;;
94;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/658067e2302b7.png;-10%;Kepti ŽARIJOS viščiukai broileriai, 1 kg;Iki 12.26;2;6;25;6,99;
95;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/658067e24d7b6.png;KASDIEN;Kiaulių liežuvių užpiltinė su krienais, fasuota, 300 g;Iki 12.26;0;2;95;;
96;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/658067e1cd5c2.png;-12%;Sluoksniuotos silkės salotos su kelmučiais, 1 kg;Iki 12.26;2;6;95;7,95;
97;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/658067f4e9d84.png;-10%;Graikiškos salotos, fasuotos, 200 g;Iki 12.26;0;1;75;1,95;
98;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/658067f51e07f.png;-13%;Aštrios avinžirnių salotos su duona ir vytintomis dešrelėmis, fasuotos, 250 g;Iki 12.26;2;1;95;2,25;
99;Kulinarija;https://offers.maxima.lt/media/MarketingOffer/658067f5479b8.png;-12%;Pupelių ir duonos salotos su obuoliais, fasuotos, 300 g;Iki 12.26;0;1;45;1,65;
100;Konditerija;https://offers.maxima.lt/media/MarketingOffer/658067e161475.png;2 vnt. už;KALĖDINĖ spurga su karamelės skonio įdaru, atitirpinta, 2 vnt. x 65 g;Iki 12.26;0;0;99;;AČIŪ
101;Konditerija;https://offers.maxima.lt/media/MarketingOffer/658067e1a2a32.png;;Sluoksniuotos tešlos SUKUTIS, 2 rūšių, 1 kg;Iki 12.26;0;10;95;;AČIŪ
102;Konditerija;https://offers.maxima.lt/media/MarketingOffer/658067e0b4c91.png;;Veganiška duona su kanapėmis, 400 g, 1 vnt.;Iki 12.26;2;1;25;;AČIŪ
103;Konditerija;https://offers.maxima.lt/media/MarketingOffer/658067e07f11d.png;2 vnt. už;Kanelės, atitirpintos, 2 vnt. x 40 g;Iki 12.26;0;0;89;;AČIŪ
104;Konditerija;https://offers.maxima.lt/media/MarketingOffer/658067e70a39b.png;KASDIEN;Tortas su grietinės kremu, avietėmis, kiviais ir mangais, 1 kg;Iki 12.26;2;10;95;;
105;Konditerija;https://offers.maxima.lt/media/MarketingOffer/658067e7a2160.png;KASDIEN;Pistacijų tortas, 1 kg;Iki 12.26;0;14;95;;
106;Konditerija;https://offers.maxima.lt/media/MarketingOffer/658067e77e1f6.png;KASDIEN;Sūrio tortas su karamele SNIKERIS, 1 kg;Iki 12.26;2;12;95;;
107;Konditerija;https://offers.maxima.lt/media/MarketingOffer/658067e6b5936.png;KASDIEN;Griliažinis plokštainis, 1 kg;Iki 12.26;2;8;95;;
108;Konditerija;https://offers.maxima.lt/media/MarketingOffer/658067e1eae86.png;KASDIEN;Jogurtinis plokštainis su avietėmis ir traškiais dribsniais, 1 kg;Iki 12.26;2;7;95;;
109;Duonos gaminiai;https://offers.maxima.lt/media/MarketingOffer/658067e14250c.png;-23%;Raikytas SOSTINĖS batonas, 400 g;Iki 12.26;0;0;99;1,29;
110;Duonos gaminiai;https://offers.maxima.lt/media/MarketingOffer/658067e098122.png;-18%;SUMUŠTINIŲ duona, 500 g;Iki 12.26;0;1;29;1,59;
111;Duonos gaminiai;https://offers.maxima.lt/media/MarketingOffer/658067e0ce13e.png;-18%;Sumuštinukų duona TIP TOP, 240 g;Iki 12.26;0;1;29;1,59;
112;Duonos gaminiai;https://offers.maxima.lt/media/MarketingOffer/658067e17edfa.png;-17%;Plikyta raikyta KLAIPĖDOS duona, 800 g;Iki 12.26;0;1;55;1,89;
113;Duonos gaminiai;https://offers.maxima.lt/media/MarketingOffer/658067e6d8853.png;-20%;Juoda AGOTOS duona, 800 g;Iki 12.26;0;1;59;1,99;
114;Duonos gaminiai;https://offers.maxima.lt/media/MarketingOffer/658067e750ed6.png;-40%;Kūčiukai JDC, 500 g;Iki 12.26;0;1;79;2,99;
115;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/658067f33f9a6.png;-50%;Valgomieji ledai ant pagaliuko DIONE LET IT BE CHRISTMAS, 67 g;Iki 12.26;2;0;99;1,99;
116;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/658067f36d7bb.png;-25%;"Šviežia; šaldyta imbierinių sausainių tešla LIETUVOS KEPĖJAS, 2 rūšių, 500 g";Iki 12.26;0;2;99;3,99;
117;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/658067de6b2a9.png;-12%;Šaldytos argentininės jūrinės lydekos NOWACO, 880 g;Iki 12.26;0;3;99;4,55;
118;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/658067ded8787.png;-30%;Virtos šaldytos karališkosios krevetės NOWACO EXCLUSIVE be kiautų, 300 g;Iki 12.26;0;6;99;9,99;
119;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/658067def2108.png;2 vnt. už;Rudagalvių menkių filė WELL DONE, 2 rūšių, 2 pak. x 220 g;Iki 12.26;0;2;99;;AČIŪ
120;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/658067f7134dc.png;-20%;Šaldytoms daržovėms ir jų mišiniams HORTEX;Iki 12.26;0;;;;
121;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/658067f7419c7.png;-20%;Šaldytai produkcijai AVIKO;Iki 12.26;0;;;;
122;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/658067f7d4d9f.png;;Šaldyti BEATOS VIRTUVĖS koldūnai su kiauliena, 800 g;Iki 12.26;0;3;99;;AČIŪ
123;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/658067f86bb74.png;;Šaldyta pica DR. OETKER FELICIANA, 3 rūšių, 320–360 g;Iki 12.26;0;2;15;;AČIŪ
124;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/658067f6aa9a0.png;2 vnt. už;Šaldyta tešla WELL DONE, 2 rūšių, 2 pak. x 500 g;Iki 12.26;0;2;59;;AČIŪ
125;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/658067f76b92d.png;-26%;Valgomieji ledai AURUM, 3 rūšių, 90 g;Iki 12.26;0;0;59;0,80;
126;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/658067f7a7504.png;-41%;Plombyras WELL DONE, 2 rūšių, 90 g;Iki 12.26;0;0;99;1,69;
127;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/658067f80e329.png;2 vnt. už;Valgomieji ledai ant pagaliuko POLS, 7 rūšių, 2 pak. x 75 g;Iki 12.26;0;1;59;;AČIŪ
128;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/658067f6d7c51.png;1+1;Valgomieji ledai puodelyje DADU, 6 rūšių, 2 pak. x 65–72 g;Iki 12.26;0;1;09;;AČIŪ
129;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/658067e55d3fe.png;;Valgomieji ledai DIONE, 3 rūšių, 376–400 g;Iki 12.26;0;4;99;;AČIŪ
130;Šaldytas maistas;https://offers.maxima.lt/media/MarketingOffer/658067e57e886.png;-50%;KARALIŠKI valgomieji ledai, 3 rūšių, 420–435 g;Iki 12.26;0;4;14;8,29;
131;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/658067f3df57f.png;;Pieninio šokolado KALĖDŲ SENELIS INCO, 60 g;Iki 12.26;0;0;39;;AČIŪ
132;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/658067f2df456.png;;Saldainių rinkinys ROSHEN SENELIO DOVANA, 160 g;Iki 12.26;0;1;39;;AČIŪ
